unknown_id,session_id,related_event_id,related_comment_id,start_ms,end_ms,unknown_type,source_limit_status,reason,evidence_ref,recommended_recovery,completion_status
UNK-000553,latest_live_08,latest_live_08-SEM0038-000001088950,latest_live_08-COM00905,1080000,1088950,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00905,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000554,latest_live_08,latest_live_08-SEM0014-000000405330,latest_live_08-COM00906,360000,405330,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00906,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000555,latest_live_08,latest_live_08-SEM0097-000002344510,latest_live_08-COM00907,2340000,2344510,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00907,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000556,latest_live_08,latest_live_08-SEM0066-000001682820,latest_live_08-COM00908,1680000,1682820,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00908,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000557,latest_live_08,latest_live_08-SEM0097-000002344510,latest_live_08-COM00909,2340000,2344510,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00909,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000558,latest_live_08,latest_live_08-SEM0068-000001744380,latest_live_08-COM00911,1740000,1744380,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00911,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000559,latest_live_08,latest_live_08-SEM0127-000003004100,latest_live_08-COM00912,3000000,3004100,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00912,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000560,latest_live_08,latest_live_08-SEM0139-000003313450,latest_live_08-COM00915,3300000,3313450,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00915,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000561,latest_live_08,latest_live_08-SEM0147-000003490380,latest_live_08-COM00916,3480000,3490380,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00916,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000562,latest_live_08,latest_live_08-SEM0151-000003556270,latest_live_08-COM00917,3540000,3556270,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00917,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000563,latest_live_08,latest_live_08-SEM0155-000003616990,latest_live_08-COM00919,3600000,3616990,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00919,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000564,latest_live_08,latest_live_08-SEM0141-000003371670,latest_live_08-COM00920,3360000,3371670,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00920,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000565,latest_live_08,latest_live_08-SEM0113-000002717840,latest_live_08-COM00921,2700000,2717840,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00921,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000566,latest_live_08,latest_live_08-SEM0016-000000431560,latest_live_08-COM00923,420000,431560,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00923,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000567,latest_live_08,latest_live_08-SEM0004-000000130110,latest_live_08-COM00924,120000,130110,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00924,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000568,latest_live_08,latest_live_08-SEM0085-000002110000,latest_live_08-COM00926,2100000,2110000,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00926,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000569,latest_live_08,latest_live_08-SEM0113-000002717840,latest_live_08-COM00928,2700000,2717840,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00928,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000570,latest_live_08,latest_live_08-SEM0109-000002589520,latest_live_08-COM00929,2580000,2589520,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00929,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000571,latest_live_08,latest_live_08-SEM0016-000000431560,latest_live_08-COM00931,420000,431560,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00931,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000572,latest_live_08,latest_live_08-SEM0155-000003616990,latest_live_08-COM00932,3600000,3616990,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00932,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000573,latest_live_08,latest_live_08-SEM0105-000002461440,latest_live_08-COM00933,2460000,2461440,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00933,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000574,latest_live_08,latest_live_08-SEM0109-000002589520,latest_live_08-COM00935,2580000,2589520,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00935,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000575,latest_live_08,latest_live_08-SEM0127-000003004100,latest_live_08-COM00937,3000000,3004100,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00937,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000576,latest_live_08,latest_live_08-SEM0101-000002402750,latest_live_08-COM00939,2400000,2402750,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00939,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000577,latest_live_08,latest_live_08-SEM0066-000001682820,latest_live_08-COM00941,1680000,1682820,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00941,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000578,latest_live_08,latest_live_08-SEM0045-000001201960,latest_live_08-COM00948,1200000,1201960,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00948,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000579,latest_live_08,latest_live_08-SEM0061-000001579680,latest_live_08-COM00951,1560000,1579680,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00951,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000580,latest_live_08,latest_live_08-SEM0125-000002963900,latest_live_08-COM00953,2940000,2963900,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00953,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000581,latest_live_08,latest_live_08-SEM0151-000003556270,latest_live_08-COM00954,3540000,3556270,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00954,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000582,latest_live_08,latest_live_08-SEM0010-000000253480,latest_live_08-COM00955,240000,253480,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00955,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000583,latest_live_08,latest_live_08-SEM0012-000000311320,latest_live_08-COM00959,300000,311320,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00959,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000584,latest_live_08,latest_live_08-SEM0066-000001682820,latest_live_08-COM00963,1680000,1682820,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00963,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000585,latest_live_08,latest_live_08-SEM0085-000002110000,latest_live_08-COM00970,2100000,2110000,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00970,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000586,latest_live_08,latest_live_08-SEM0127-000003004100,latest_live_08-COM00971,3000000,3004100,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00971,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000587,latest_live_08,latest_live_08-SEM0167-000003904000,latest_live_08-COM00972,3900000,3904000,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00972,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000588,latest_live_08,latest_live_08-SEM0021-000000573470,latest_live_08-COM00974,540000,573470,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00974,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000589,latest_live_08,latest_live_08-SEM0014-000000405330,latest_live_08-COM00975,360000,405330,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00975,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000590,latest_live_08,latest_live_08-SEM0167-000003904000,latest_live_08-COM00977,3900000,3904000,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00977,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000591,latest_live_08,latest_live_08-SEM0022-000000607810,latest_live_08-COM00978,600000,607810,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00978,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000592,latest_live_08,latest_live_08-SEM0032-000000905050,latest_live_08-COM00979,900000,905050,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00979,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000593,latest_live_08,latest_live_08-SEM0045-000001201960,latest_live_08-COM00980,1200000,1201960,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00980,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000594,latest_live_08,latest_live_08-SEM0021-000000573470,latest_live_08-COM00982,540000,573470,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00982,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000595,latest_live_08,latest_live_08-SEM0053-000001398490,latest_live_08-COM00983,1380000,1398490,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00983,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000596,latest_live_08,latest_live_08-SEM0010-000000253480,latest_live_08-COM00984,240000,253480,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00984,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000597,latest_live_08,latest_live_08-SEM0003-000000093450,latest_live_08-COM00985,60000,93450,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00985,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000598,latest_live_08,latest_live_08-SEM0134-000003192920,latest_live_08-COM00986,3180000,3192920,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00986,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000599,latest_live_08,latest_live_08-SEM0105-000002461440,latest_live_08-COM00988,2460000,2461440,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00988,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000600,latest_live_08,latest_live_08-SEM0061-000001579680,latest_live_08-COM00990,1560000,1579680,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00990,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000601,latest_live_08,latest_live_08-SEM0139-000003313450,latest_live_08-COM00991,3300000,3313450,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00991,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000602,latest_live_08,latest_live_08-SEM0003-000000093450,latest_live_08-COM00994,60000,93450,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00994,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000603,latest_live_08,latest_live_08-SEM0004-000000130110,latest_live_08-COM00995,120000,130110,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL00995,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000604,latest_live_08,latest_live_08-SEM0068-000001744380,latest_live_08-COM01000,1740000,1744380,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL01000,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000605,latest_live_08,latest_live_08-SEM0136-000003251280,latest_live_08-COM01005,3240000,3251280,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL01005,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000606,latest_live_08,latest_live_08-SEM0032-000000905050,latest_live_08-COM01007,900000,905050,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL01007,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000607,latest_live_08,latest_live_08-SEM0022-000000607810,latest_live_08-COM01008,600000,607810,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL01008,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000608,latest_live_08,latest_live_08-SEM0031-000000842070,latest_live_08-COM01015,840000,842070,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL01015,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000609,latest_live_08,latest_live_08-SEM0001-000000029790,latest_live_08-COM01016,0,29790,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL01016,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000610,latest_live_08,latest_live_08-SEM0080-000002023320,latest_live_08-COM01017,1980000,2023320,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL01017,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000611,latest_live_08,latest_live_08-SEM0004-000000130110,latest_live_08-COM01018,120000,130110,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL01018,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000612,latest_live_08,latest_live_08-SEM0071-000001801650,latest_live_08-COM01021,1800000,1801650,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL01021,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000613,latest_live_08,latest_live_08-SEM0027-000000724420,latest_live_08-COM01022,720000,724420,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_08-RL01022,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000614,latest_live_09,latest_live_09-SEM0005-000000084450,latest_live_09-COM01025,60000,84450,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01025,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000615,latest_live_09,latest_live_09-SEM0078-000001927810,latest_live_09-COM01028,1920000,1927810,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01028,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000616,latest_live_09,latest_live_09-SEM0062-000001500980,latest_live_09-COM01029,1500000,1500980,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01029,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000617,latest_live_09,latest_live_09-SEM0007-000000160580,latest_live_09-COM01030,120000,160580,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01030,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000618,latest_live_09,latest_live_09-SEM0044-000001022570,latest_live_09-COM01031,1020000,1022570,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01031,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000619,latest_live_09,latest_live_09-SEM0001-000000000320,latest_live_09-COM01032,0,320,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01032,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000620,latest_live_09,latest_live_09-SEM0089-000002161280,latest_live_09-COM01033,2160000,2161280,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01033,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000621,latest_live_09,latest_live_09-SEM0040-000000927430,latest_live_09-COM01036,900000,927430,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01036,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000622,latest_live_09,latest_live_09-SEM0027-000000619220,latest_live_09-COM01037,600000,619220,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01037,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000623,latest_live_09,latest_live_09-SEM0040-000000927430,latest_live_09-COM01038,900000,927430,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01038,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000624,latest_live_09,latest_live_09-SEM0044-000001022570,latest_live_09-COM01040,1020000,1022570,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01040,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000625,latest_live_09,latest_live_09-SEM0087-000002127550,latest_live_09-COM01042,2100000,2127550,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01042,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000626,latest_live_09,latest_live_09-SEM0009-000000198060,latest_live_09-COM01044,180000,198060,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01044,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000627,latest_live_09,latest_live_09-SEM0087-000002127550,latest_live_09-COM01047,2100000,2127550,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01047,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000628,latest_live_09,latest_live_09-SEM0083-000002051450,latest_live_09-COM01053,2040000,2051450,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01053,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000629,latest_live_09,latest_live_09-SEM0007-000000160580,latest_live_09-COM01054,120000,160580,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01054,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000630,latest_live_09,latest_live_09-SEM0048-000001158040,latest_live_09-COM01057,1140000,1158040,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01057,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000631,latest_live_09,latest_live_09-SEM0001-000000000320,latest_live_09-COM01059,0,320,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01059,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000632,latest_live_09,latest_live_09-SEM0062-000001500980,latest_live_09-COM01060,1500000,1500980,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01060,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000633,latest_live_09,latest_live_09-SEM0024-000000544580,latest_live_09-COM01061,540000,544580,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01061,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000634,latest_live_09,latest_live_09-SEM0078-000001927810,latest_live_09-COM01062,1920000,1927810,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01062,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000635,latest_live_09,latest_live_09-SEM0007-000000160580,latest_live_09-COM01063,120000,160580,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01063,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000636,latest_live_09,latest_live_09-SEM0048-000001158040,latest_live_09-COM01064,1140000,1158040,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01064,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000637,latest_live_09,latest_live_09-SEM0062-000001500980,latest_live_09-COM01065,1500000,1500980,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01065,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000638,latest_live_09,latest_live_09-SEM0069-000001705820,latest_live_09-COM01067,1680000,1705820,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01067,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000639,latest_live_09,latest_live_09-SEM0027-000000619220,latest_live_09-COM01068,600000,619220,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01068,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000640,latest_live_09,latest_live_09-SEM0064-000001561460,latest_live_09-COM01069,1560000,1561460,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01069,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000641,latest_live_09,latest_live_09-SEM0089-000002161280,latest_live_09-COM01072,2160000,2161280,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01072,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000642,latest_live_09,latest_live_09-SEM0009-000000198060,latest_live_09-COM01074,180000,198060,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01074,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000643,latest_live_09,latest_live_09-SEM0024-000000544580,latest_live_09-COM01076,540000,544580,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01076,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000644,latest_live_09,latest_live_09-SEM0009-000000198060,latest_live_09-COM01080,180000,198060,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01080,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000645,latest_live_09,latest_live_09-SEM0024-000000544580,latest_live_09-COM01084,540000,544580,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01084,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000646,latest_live_09,latest_live_09-SEM0015-000000310830,latest_live_09-COM01086,300000,310830,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01086,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000647,latest_live_09,latest_live_09-SEM0036-000000795280,latest_live_09-COM01087,780000,795280,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01087,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000648,latest_live_09,latest_live_09-SEM0031-000000673620,latest_live_09-COM01088,660000,673620,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01088,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000649,latest_live_09,latest_live_09-SEM0038-000000842800,latest_live_09-COM01089,840000,842800,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01089,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000650,latest_live_09,latest_live_09-SEM0087-000002127550,latest_live_09-COM01091,2100000,2127550,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01091,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000651,latest_live_09,latest_live_09-SEM0040-000000927430,latest_live_09-COM01093,900000,927430,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01093,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000652,latest_live_09,latest_live_09-SEM0005-000000084450,latest_live_09-COM01094,60000,84450,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_09-RL01094,manual_review_original_video_comment_and_host_speech,blocked_source_limit
UNK-000653,latest_live_10,latest_live_10-SEM0160-000003726260,latest_live_10-COM01097,3720000,3726260,comment_reply_causality_not_confirmed,true_source_limit,temporal_proximity_only_not_enough_for_direct_reply,latest_live_10-RL01097,manual_review_original_video_comment_and_host_speech,blocked_source_limit
