session_id,reply_link_id,comment_id,comment_first_seen_ms,candidate_reply_event_id,candidate_reply_start_ms,response_link_type,response_latency_ms,link_evidence,alternative_link_candidates,confidence,arbitration_status,completion_status
latest_live_06,latest_live_06-RL00757,latest_live_06-COM00757,1680000,latest_live_06-SEM0076-000001685990,1685990,insufficient_source_evidence,5990,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00758,latest_live_06-COM00758,540000,latest_live_06-SEM0024-000000565150,565150,insufficient_source_evidence,25150,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00759,latest_live_06-COM00759,3240000,latest_live_06-SEM0138-000003270690,3270690,insufficient_source_evidence,30690,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00760,latest_live_06-COM00760,60000,latest_live_06-SEM0004-000000076920,76920,topic_related_not_causal,16920,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00761,latest_live_06-COM00761,900000,latest_live_06-SEM0039-000000918760,918760,insufficient_source_evidence,18760,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00762,latest_live_06-COM00762,240000,latest_live_06-SEM0013-000000283130,283130,insufficient_source_evidence,43130,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00763,latest_live_06-COM00763,1740000,latest_live_06-SEM0079-000001758520,1758520,insufficient_source_evidence,18520,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00764,latest_live_06-COM00764,2760000,latest_live_06-SEM0121-000002763600,2763600,insufficient_source_evidence,3600,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00765,latest_live_06-COM00765,2580000,latest_live_06-SEM0113-000002585150,2585150,insufficient_source_evidence,5150,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00766,latest_live_06-COM00766,1740000,latest_live_06-SEM0079-000001758520,1758520,insufficient_source_evidence,18520,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00767,latest_live_06-COM00767,1860000,latest_live_06-SEM0084-000001872170,1872170,insufficient_source_evidence,12170,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00768,latest_live_06-COM00768,1920000,latest_live_06-SEM0087-000001935440,1935440,insufficient_source_evidence,15440,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00769,latest_live_06-COM00769,2760000,latest_live_06-SEM0121-000002763600,2763600,insufficient_source_evidence,3600,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00770,latest_live_06-COM00770,360000,latest_live_06-SEM0018-000000386750,386750,insufficient_source_evidence,26750,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00771,latest_live_06-COM00771,3360000,latest_live_06-SEM0143-000003366040,3366040,insufficient_source_evidence,6040,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00772,latest_live_06-COM00772,180000,latest_live_06-SEM0010-000000193120,193120,topic_related_not_causal,13120,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00773,latest_live_06-COM00773,1560000,latest_live_06-SEM0071-000001574100,1574100,topic_related_not_causal,14100,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00774,latest_live_06-COM00774,1440000,latest_live_06-SEM0066-000001446190,1446190,insufficient_source_evidence,6190,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00775,latest_live_06-COM00775,60000,latest_live_06-SEM0004-000000076920,76920,insufficient_source_evidence,16920,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00776,latest_live_06-COM00776,2040000,latest_live_06-SEM0090-000002073190,2073190,insufficient_source_evidence,33190,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00777,latest_live_06-COM00777,2340000,latest_live_06-SEM0102-000002351980,2351980,insufficient_source_evidence,11980,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00778,latest_live_06-COM00778,1020000,latest_live_06-SEM0045-000001022740,1022740,topic_related_not_causal,2740,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00779,latest_live_06-COM00779,480000,latest_live_06-SEM0021-000000492840,492840,topic_related_not_causal,12840,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00780,latest_live_06-COM00780,540000,latest_live_06-SEM0024-000000565150,565150,insufficient_source_evidence,25150,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00781,latest_live_06-COM00781,3180000,latest_live_06-SEM0135-000003185600,3185600,insufficient_source_evidence,5600,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00782,latest_live_06-COM00782,3360000,latest_live_06-SEM0143-000003366040,3366040,insufficient_source_evidence,6040,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00783,latest_live_06-COM00783,3360000,latest_live_06-SEM0143-000003366040,3366040,insufficient_source_evidence,6040,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00784,latest_live_06-COM00784,0,latest_live_06-SEM0001-000000000160,160,insufficient_source_evidence,160,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00785,latest_live_06-COM00785,3120000,latest_live_06-SEM0133-000003137390,3137390,insufficient_source_evidence,17390,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00786,latest_live_06-COM00786,960000,latest_live_06-SEM0042-000000971000,971000,topic_related_not_causal,11000,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00787,latest_live_06-COM00787,1080000,latest_live_06-SEM0050-000001094350,1094350,insufficient_source_evidence,14350,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00788,latest_live_06-COM00788,480000,latest_live_06-SEM0021-000000492840,492840,topic_related_not_causal,12840,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00789,latest_live_06-COM00789,1500000,latest_live_06-SEM0069-000001537180,1537180,insufficient_source_evidence,37180,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00790,latest_live_06-COM00790,1200000,latest_live_06-SEM0055-000001201210,1201210,insufficient_source_evidence,1210,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00791,latest_live_06-COM00791,2280000,latest_live_06-SEM0098-000002282940,2282940,topic_related_not_causal,2940,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00792,latest_live_06-COM00792,2160000,latest_live_06-SEM0092-000002172470,2172470,topic_related_not_causal,12470,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00793,latest_live_06-COM00793,2280000,latest_live_06-SEM0098-000002282940,2282940,insufficient_source_evidence,2940,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00794,latest_live_06-COM00794,840000,latest_live_06-SEM0037-000000849110,849110,topic_related_not_causal,9110,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00795,latest_live_06-COM00795,660000,latest_live_06-SEM0029-000000668400,668400,topic_related_not_causal,8400,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00796,latest_live_06-COM00796,660000,latest_live_06-SEM0029-000000668400,668400,topic_related_not_causal,8400,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00797,latest_live_06-COM00797,1020000,latest_live_06-SEM0045-000001022740,1022740,topic_related_not_causal,2740,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00798,latest_live_06-COM00798,2160000,latest_live_06-SEM0092-000002172470,2172470,topic_related_not_causal,12470,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00799,latest_live_06-COM00799,2460000,latest_live_06-SEM0107-000002476680,2476680,topic_related_not_causal,16680,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00800,latest_live_06-COM00800,2160000,latest_live_06-SEM0092-000002172470,2172470,topic_related_not_causal,12470,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00801,latest_live_06-COM00801,2760000,latest_live_06-SEM0121-000002763600,2763600,topic_related_not_causal,3600,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00802,latest_live_06-COM00802,1140000,latest_live_06-SEM0053-000001153600,1153600,topic_related_not_causal,13600,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00803,latest_live_06-COM00803,120000,latest_live_06-SEM0006-000000125000,125000,insufficient_source_evidence,5000,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00804,latest_live_06-COM00804,2940000,latest_live_06-SEM0129-000002974060,2974060,insufficient_source_evidence,34060,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00805,latest_live_06-COM00805,2640000,latest_live_06-SEM0116-000002654640,2654640,insufficient_source_evidence,14640,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00806,latest_live_06-COM00806,2880000,latest_live_06-SEM0126-000002893120,2893120,insufficient_source_evidence,13120,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00807,latest_live_06-COM00807,3120000,latest_live_06-SEM0133-000003137390,3137390,topic_related_not_causal,17390,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00808,latest_live_06-COM00808,2820000,latest_live_06-SEM0123-000002824910,2824910,insufficient_source_evidence,4910,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00809,latest_live_06-COM00809,2280000,latest_live_06-SEM0098-000002282940,2282940,insufficient_source_evidence,2940,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00810,latest_live_06-COM00810,2460000,latest_live_06-SEM0107-000002476680,2476680,topic_related_not_causal,16680,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00811,latest_live_06-COM00811,2220000,latest_live_06-SEM0095-000002234440,2234440,topic_related_not_causal,14440,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00812,latest_live_06-COM00812,360000,latest_live_06-SEM0018-000000386750,386750,insufficient_source_evidence,26750,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_06,latest_live_06-RL00813,latest_live_06-COM00813,3060000,latest_live_06-SEM0130-000003062610,3062610,topic_related_not_causal,2610,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00814,latest_live_06-COM00814,180000,latest_live_06-SEM0010-000000193120,193120,topic_related_not_causal,13120,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00815,latest_live_06-COM00815,1680000,latest_live_06-SEM0076-000001685990,1685990,topic_related_not_causal,5990,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00816,latest_live_06-COM00816,2220000,latest_live_06-SEM0095-000002234440,2234440,topic_related_not_causal,14440,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00817,latest_live_06-COM00817,240000,latest_live_06-SEM0013-000000283130,283130,topic_related_not_causal,43130,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00818,latest_live_06-COM00818,720000,latest_live_06-SEM0032-000000722790,722790,topic_related_not_causal,2790,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00819,latest_live_06-COM00819,780000,latest_live_06-SEM0035-000000788800,788800,topic_related_not_causal,8800,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_06,latest_live_06-RL00820,latest_live_06-COM00820,1380000,latest_live_06-SEM0064-000001390820,1390820,topic_related_not_causal,10820,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_07,latest_live_07-RL00821,latest_live_07-COM00821,1860000,latest_live_07-SEM0069-000001882880,1882880,insufficient_source_evidence,22880,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00822,latest_live_07-COM00822,360000,latest_live_07-SEM0014-000000382500,382500,insufficient_source_evidence,22500,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00823,latest_live_07-COM00823,360000,latest_live_07-SEM0014-000000382500,382500,insufficient_source_evidence,22500,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00824,latest_live_07-COM00824,1080000,latest_live_07-SEM0038-000001096350,1096350,topic_related_not_causal,16350,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_07,latest_live_07-RL00825,latest_live_07-COM00825,4140000,latest_live_07-SEM0159-000004141130,4141130,insufficient_source_evidence,1130,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00826,latest_live_07-COM00826,2400000,latest_live_07-SEM0089-000002406410,2406410,topic_related_not_causal,6410,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_07,latest_live_07-RL00827,latest_live_07-COM00827,4800000,latest_live_07-SEM0186-000004823620,4823620,insufficient_source_evidence,23620,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00828,latest_live_07-COM00828,120000,latest_live_07-SEM0005-000000122520,122520,insufficient_source_evidence,2520,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00829,latest_live_07-COM00829,2400000,latest_live_07-SEM0089-000002406410,2406410,insufficient_source_evidence,6410,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00830,latest_live_07-COM00830,3600000,latest_live_07-SEM0138-000003601370,3601370,insufficient_source_evidence,1370,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00831,latest_live_07-COM00831,660000,latest_live_07-SEM0024-000000670980,670980,insufficient_source_evidence,10980,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00832,latest_live_07-COM00832,780000,latest_live_07-SEM0026-000000787140,787140,insufficient_source_evidence,7140,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00833,latest_live_07-COM00833,5040000,latest_live_07-SEM0198-000005051570,5051570,topic_related_not_causal,11570,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_07,latest_live_07-RL00834,latest_live_07-COM00834,720000,latest_live_07-SEM0026-000000787140,787140,insufficient_source_evidence,67140,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00835,latest_live_07-COM00835,120000,latest_live_07-SEM0005-000000122520,122520,topic_related_not_causal,2520,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_07,latest_live_07-RL00836,latest_live_07-COM00836,180000,latest_live_07-SEM0008-000000189880,189880,insufficient_source_evidence,9880,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00837,latest_live_07-COM00837,0,latest_live_07-SEM0001-000000005910,5910,insufficient_source_evidence,5910,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00838,latest_live_07-COM00838,240000,latest_live_07-SEM0010-000000252340,252340,topic_related_not_causal,12340,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_07,latest_live_07-RL00839,latest_live_07-COM00839,240000,latest_live_07-SEM0010-000000252340,252340,topic_related_not_causal,12340,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_07,latest_live_07-RL00840,latest_live_07-COM00840,3960000,latest_live_07-SEM0154-000004001650,4001650,topic_related_not_causal,41650,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_07,latest_live_07-RL00841,latest_live_07-COM00841,3000000,latest_live_07-SEM0112-000003077300,3077300,topic_related_not_causal,77300,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_07,latest_live_07-RL00842,latest_live_07-COM00842,1740000,latest_live_07-SEM0064-000001753520,1753520,insufficient_source_evidence,13520,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00843,latest_live_07-COM00843,1980000,latest_live_07-SEM0073-000002000570,2000570,insufficient_source_evidence,20570,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00844,latest_live_07-COM00844,1080000,latest_live_07-SEM0038-000001096350,1096350,topic_related_not_causal,16350,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_07,latest_live_07-RL00845,latest_live_07-COM00845,300000,latest_live_07-SEM0012-000000315500,315500,topic_related_not_causal,15500,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_07,latest_live_07-RL00846,latest_live_07-COM00846,3300000,latest_live_07-SEM0124-000003318010,3318010,insufficient_source_evidence,18010,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00847,latest_live_07-COM00847,1500000,latest_live_07-SEM0055-000001500920,1500920,topic_related_not_causal,920,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_07,latest_live_07-RL00848,latest_live_07-COM00848,3600000,latest_live_07-SEM0138-000003601370,3601370,insufficient_source_evidence,1370,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
latest_live_07,latest_live_07-RL00849,latest_live_07-COM00849,2760000,latest_live_07-SEM0104-000002766990,2766990,topic_related_not_causal,6990,host_text_and_comment_share_topic_but_no_direct_visual_or_verbal_address,direct_reply_requires_explicit_comment_addressing_evidence,0.54,final_enum_no_candidate_pending_review,passed
latest_live_07,latest_live_07-RL00850,latest_live_07-COM00850,420000,latest_live_07-SEM0016-000000434820,434820,insufficient_source_evidence,14820,temporal_proximity_only_not_enough_for_direct_reply,direct_reply_requires_explicit_comment_addressing_evidence,0.42,final_enum_no_candidate_pending_review,partial_source_limited
