session_id,semantic_event_id,start_ms,end_ms,observed_action,facial_expression,gaze_target,body_posture,hand_gesture,prop_interaction,courseware_interaction,action_observation_status,action_confidence,visual_evidence_ref,visual_evidence_source,completion_status
latest_live_06,latest_live_06-SEM0123-000002824910,2824910,2847570,hand_gesture,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0048-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0124-000002847850,2847850,2855930,hand_gesture,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0048-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0125-000002856050,2856050,2892600,hand_gesture,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0048-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0126-000002893120,2893120,2906960,坐着，用手指比划盆底肌位置，随后双手持粉色球体进行演示。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0049-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0127-000002908420,2908420,2937140,坐着，用手指比划盆底肌位置，随后双手持粉色球体进行演示。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0049-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0128-000002937520,2937520,2971740,站立讲解，右手轻触胸前麦克风，左手叉腰,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0050-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0129-000002974060,2974060,3062010,hand gestures while speaking,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0011_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_06,latest_live_06-SEM0130-000003062610,3062610,3081250,"hand placed on lower abdomen, performing circular rubbing motion; mouth open mid-speech; slight torso movement consistent with breathing/exertion",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0052-A02_qwen3-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0131-000003081370,3081370,3118060,"hand placed on lower abdomen, performing circular rubbing motion; mouth open mid-speech; slight torso movement consistent with breathing/exertion",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0052-A02_qwen3-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0132-000003119220,3119220,3137190,holding and demonstrating with a pink yoga ball,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0053-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0133-000003137390,3137390,3164180,holding and demonstrating with a pink yoga ball,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0053-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0134-000003164260,3164260,3185360,holding and demonstrating with a pink yoga ball,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0053-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0135-000003185600,3185600,3203450,"holding and demonstrating a pink ball, speaking, gesturing with hands",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0054-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0136-000003203770,3203770,3229650,"holding and demonstrating a pink ball, speaking, gesturing with hands",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0054-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0137-000003230010,3230010,3270530,手持瑜伽球进行讲解和演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0055-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0138-000003270690,3270690,3296770,手持瑜伽球进行讲解和演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0055-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0139-000003297240,3297240,3311440,speaking and gesturing with hands near face,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0012_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_06,latest_live_06-SEM0140-000003311640,3311640,3326440,speaking and gesturing with hands near face,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0012_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_06,latest_live_06-SEM0141-000003326840,3326840,3342480,speaking and gesturing with hands near face,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0012_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_06,latest_live_06-SEM0142-000003342680,3342680,3365800,speaking and gesturing with hands near face,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0012_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_06,latest_live_06-SEM0143-000003366040,3366040,3385280,手持粉色瑜伽球，做出讲解和互动手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0057-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_06,latest_live_06-SEM0144-000003385680,3385680,3399280,手持粉色瑜伽球，做出讲解和互动手势,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_06/latest_live_06-ACTQW0057-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0001-000000005910,5910,35950,gesturing with hands,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0001_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0002-000000037950,37950,81630,gesturing with hands,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0001_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0003-000000081710,81710,108110,speaking,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0002-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0004-000000108560,108560,122200,speaking,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0002-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0005-000000122520,122520,134240,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0003-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0006-000000134560,134560,158840,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0003-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0007-000000159240,159240,189200,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0003-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0008-000000189880,189880,230870,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0004-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0009-000000230950,230950,252030,站立讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0005-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0010-000000252340,252340,299030,站立讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0005-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0011-000000299350,299350,315180,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0002_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0012-000000315500,315500,358740,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0002_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0013-000000358940,358940,382260,speaking_and_gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0007-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0014-000000382500,382500,401150,speaking_and_gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0007-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0015-000000401710,401710,434540,speaking_and_gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0007-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0016-000000434820,434820,459940,speaking and gesturing with hands while holding a pink ball.,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0008-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0017-000000460520,460520,482040,speaking and gesturing with hands while holding a pink ball.,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0008-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0018-000000482320,482320,546210,"speaking, gesturing with hand",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0009-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0019-000000547130,547130,567130,gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0010-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0020-000000567530,567530,600930,gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0010-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0021-000000601370,601370,630210,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0003_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0022-000000630750,630750,639010,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0003_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0023-000000639290,639290,670340,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0003_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0024-000000670980,670980,674300,hand_gesture,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0012-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0025-000000702080,702080,786730,"speaking, gesturing with hands",,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0013-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0026-000000787140,787140,872850,demonstrating pelvic floor exercises,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0014-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0027-000000872970,872970,890560,站立，面部表情变化（微笑、张嘴说话），手部轻微动作,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0015-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0028-000000891000,891000,917010,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0004_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0029-000000917170,917170,927250,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0004_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0030-000000927650,927650,950820,speaking and gesturing,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0004_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0031-000000950940,950940,970860,站立讲解，用手指点腹部、腹股沟和臀部区域。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0017-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0032-000000971280,971280,987440,站立讲解，用手指点腹部、腹股沟和臀部区域。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0017-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0033-000000987880,987880,1001080,站立讲解，用手指点腹部、腹股沟和臀部区域。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0017-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0034-000001001960,1001960,1045260,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0018-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0035-000001045620,1045620,1054480,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0018-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0036-000001054600,1054600,1070960,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0018-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0037-000001071280,1071280,1096270,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0019-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0038-000001096350,1096350,1128120,speaking and gesturing,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0019-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0039-000001128480,1128480,1152810,主播站立于直播画面中央，双手在胸前做演示动作，时而张开，时而合拢，配合讲解。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0020-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0040-000001153210,1153210,1175760,主播站立于直播画面中央，双手在胸前做演示动作，时而张开，时而合拢，配合讲解。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0020-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0041-000001175880,1175880,1189360,主播站立于直播画面中央，双手在胸前做演示动作，时而张开，时而合拢，配合讲解。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0020-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0042-000001189680,1189680,1206190,主播站立于直播画面中央，双手在胸前做演示动作，时而张开，时而合拢，配合讲解。,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0020-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0043-000001206430,1206430,1233100,站立讲解,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0005_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0044-000001233220,1233220,1255140,站立讲解,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0005_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
latest_live_07,latest_live_07-SEM0045-000001255600,1255600,1284920,主播从画面下方出现并开始讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0022-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0046-000001285430,1285430,1302670,主播从画面下方出现并开始讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0022-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0047-000001302870,1302870,1325040,主播从画面下方出现并开始讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0022-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0048-000001325520,1325520,1338400,手持粉色瑜伽球，进行演示和讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0023-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0049-000001338910,1338910,1358310,手持粉色瑜伽球，进行演示和讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0023-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0050-000001358710,1358710,1389520,手持粉色瑜伽球，进行演示和讲解,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0023-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0051-000001390080,1390080,1422960,手持训练球进行演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0024-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0052-000001423240,1423240,1444220,手持训练球进行演示,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0024-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0053-000001444540,1444540,1467450,主播正在讲解并展示产品,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0025-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0054-000001467770,1467770,1500640,主播正在讲解并展示产品,,,,,,,observed_by_new_qwen_vl_window,,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_07/latest_live_07-ACTQW0025-A01_qwen-vl-plus.json,new_actual_remediation_qwen_vl,passed
latest_live_07,latest_live_07-SEM0055-000001500920,1500920,1524080,speaking and gesturing with hands,,,,,,,observed_by_prior_qwen_vl_window,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0006_qwen-vl-plus.json,prior_qwen_vl_137_windows,passed
