session_id,comment_id,anonymous_user_id,dedupe_group_id,comment_text_redacted,intent,risk,first_seen_ms,last_seen_ms,seen_count,source_window_ids,comment_change_segment_ids,evidence_refs,ocr_confidence_avg,source_mix,final_state,completion_status
latest_live_03,latest_live_03-COM00520,latest_live_03-AU594965b22c,latest_live_03-DGfbac14ef68e8,啊，来。左右，摆起来，左右。,instructional cue,none,180000,240000,1,latest_live_03-ACTQW0004-A01,latest_live_03-CHG-comment-000000198000;latest_live_03-CHG-host-000000198000;latest_live_03-CHG-scene-000000194000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0004-A01_qwen-vl-plus.json,0.72,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00521,latest_live_03-AUc2387b2222,latest_live_03-DG68eba8f6394e,大门这边整,指示方向,none,1800000,1808000,1,latest_live_03-QW0007,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0007_qwen-vl-plus.json,,prior_137_window,observed_lifecycle_completed_source_limited_reply,partial_prior_window
latest_live_03,latest_live_03-COM00522,latest_live_03-AU285edee28b,latest_live_03-DG1073184b2f75,好盆底，有弹性！好盆底，有活力！好盆底！有底气，好盆底，有健康，左右动起来！,motivational instruction,none,180000,240000,1,latest_live_03-ACTQW0004-A01,latest_live_03-CHG-comment-000000198000;latest_live_03-CHG-host-000000198000;latest_live_03-CHG-scene-000000194000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0004-A01_qwen-vl-plus.json,0.73,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00523,latest_live_03-AUdd73f4906d,latest_live_03-DG0637a22295e3,学到了,learning,none,600000,608000,1,latest_live_03-QW0003,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0003_qwen-vl-plus.json,,prior_137_window,observed_lifecycle_completed_source_limited_reply,partial_prior_window
latest_live_03,latest_live_03-COM00524,latest_live_03-AU4566511828,latest_live_03-DG02b83ec7ccc3,对,affirmative,none,60000,120000,1,latest_live_03-ACTQW0002-A01,latest_live_03-CHG-comment-000000098000;latest_live_03-CHG-host-000000098000;latest_live_03-CHG-scene-000000098000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0002-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00525,latest_live_03-AU2bee29c829,latest_live_03-DGd307f96589eb,对了，记得...,acknowledgment,none,1140000,1200000,1,latest_live_03-ACTQW0020-A01,latest_live_03-CHG-comment-000001140000;latest_live_03-CHG-host-000001140000;latest_live_03-CHG-scene-000001171000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0020-A01_qwen-vl-plus.json,0.95,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00526,latest_live_03-AUab6eef9c13,latest_live_03-DG99351b32881e,就它,affirmative,none,60000,120000,1,latest_live_03-ACTQW0002-A01,latest_live_03-CHG-comment-000000098000;latest_live_03-CHG-host-000000098000;latest_live_03-CHG-scene-000000098000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0002-A01_qwen-vl-plus.json,0.93,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00527,latest_live_03-AUc62580f1ee,latest_live_03-DGb4f57370889d,已经取走了,confirmation,none,120000,180000,1,latest_live_03-ACTQW0003-A01,latest_live_03-CHG-comment-000000121000;latest_live_03-CHG-host-000000121000;latest_live_03-CHG-scene-000000121000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0003-A01_qwen-vl-plus.json,0.94,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00528,latest_live_03-AUe50c8ab0e9,latest_live_03-DG165a2bb6528c,感谢姐妹们的赞赞，感谢大家的小心心，欢迎大家点亮粉丝灯牌，喜欢老师的姐妹们可以先关注上一个。,appreciation and engagement,none,180000,240000,1,latest_live_03-ACTQW0004-A01,latest_live_03-CHG-comment-000000198000;latest_live_03-CHG-host-000000198000;latest_live_03-CHG-scene-000000194000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0004-A01_qwen-vl-plus.json,0.75,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00529,latest_live_03-AUed5020756d,latest_live_03-DGb54c55247904,感谢老师,thankful,none,960000,1080000,2,latest_live_03-ACTQW0017-A01;latest_live_03-ACTQW0018-A01,latest_live_03-CHG-comment-000001004000;latest_live_03-CHG-comment-000001026000;latest_live_03-CHG-host-000001004000;latest_live_03-CHG-host-000001026000;latest_live_03-CHG-scene-000001004000;latest_live_03-CHG-scene-000001026000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0017-A01_qwen-vl-plus.json;_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0018-A01_qwen-vl-plus.json,0.935,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00530,latest_live_03-AU860d0c09f9,latest_live_03-DG342d29416e6d,我一...指导地...,咨询,none,1260000,1320000,1,latest_live_03-ACTQW0022-A01,latest_live_03-CHG-comment-000001305000;latest_live_03-CHG-host-000001303000;latest_live_03-CHG-scene-000001260000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0022-A01_qwen-vl-plus.json,0.85,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00531,latest_live_03-AUe2baa92833,latest_live_03-DGfd8572b753a7,我也想试试！,expression_of_interest,none,2340000,2400000,1,latest_live_03-ACTQW0040-A01,latest_live_03-CHG-comment-000002376000;latest_live_03-CHG-host-000002376000;latest_live_03-CHG-scene-000002376000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0040-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00532,latest_live_03-AU8734c14a90,latest_live_03-DG4029b369ce6d,房客来了,通知,none,2460000,2498846,1,latest_live_03-ACTQW0042-A01,latest_live_03-CHG-comment-000002483000;latest_live_03-CHG-host-000002483000;latest_live_03-CHG-scene-000002493000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0042-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00533,latest_live_03-AU11c62097c4,latest_live_03-DG1e12f182c8e2,拍一号链接，演演老师跟视频练,行动号召,none,480000,540000,1,latest_live_03-ACTQW0009-A01,latest_live_03-CHG-comment-000000481000;latest_live_03-CHG-host-000000492000;latest_live_03-CHG-scene-000000483000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0009-A01_qwen-vl-plus.json,0.89,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00534,latest_live_03-AU669c51fdc6,latest_live_03-DG370571af43e2,拍了两瓶,purchase_intention,none,1020000,1080000,1,latest_live_03-ACTQW0018-A01,latest_live_03-CHG-comment-000001026000;latest_live_03-CHG-host-000001026000;latest_live_03-CHG-scene-000001026000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0018-A01_qwen-vl-plus.json,0.88,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00535,latest_live_03-AU5701b9bb09,latest_live_03-DG7414e176a930,拍了拍,positive_interaction,none,240000,300000,1,latest_live_03-ACTQW0005-A01,latest_live_03-CHG-comment-000000276000;latest_live_03-CHG-host-000000274000;latest_live_03-CHG-scene-000000294000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0005-A01_qwen-vl-plus.json,0.85,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00536,latest_live_03-AU7ee6f15eb1,latest_live_03-DG99da3bd8777e,提臀裤,product_inquiry,none,1620000,1680000,1,latest_live_03-ACTQW0028-A01,latest_live_03-CHG-comment-000001638000;latest_live_03-CHG-host-000001642000;latest_live_03-CHG-scene-000001633000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0028-A01_qwen-vl-plus.json,0.925,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00537,latest_live_03-AU033cc48710,latest_live_03-DGde3c0f459849,支持一下,support,none,0,8000,1,latest_live_03-QW0001,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0001_qwen-vl-plus.json,,prior_137_window,observed_lifecycle_completed_source_limited_reply,partial_prior_window
latest_live_03,latest_live_03-COM00538,latest_live_03-AU50c469d245,latest_live_03-DGb9c7f1997964,收上提，收紧盆底肌...,instruction_following,none,1140000,1200000,1,latest_live_03-ACTQW0020-A01,latest_live_03-CHG-comment-000001140000;latest_live_03-CHG-host-000001140000;latest_live_03-CHG-scene-000001171000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0020-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00539,latest_live_03-AUe78aab05ce,latest_live_03-DG3a4488d14543,收放收放收放收放收放,跟随指令,none,1440000,1500000,1,latest_live_03-ACTQW0025-A01,latest_live_03-CHG-comment-000001478000;latest_live_03-CHG-host-000001478000;latest_live_03-CHG-scene-000001478000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0025-A01_qwen-vl-plus.json,0.95,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00540,latest_live_03-AUef60484f94,latest_live_03-DGedb169cd63e3,收盆底肌...,提问,none,1260000,1320000,1,latest_live_03-ACTQW0022-A01,latest_live_03-CHG-comment-000001305000;latest_live_03-CHG-host-000001303000;latest_live_03-CHG-scene-000001260000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0022-A01_qwen-vl-plus.json,0.82,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00541,latest_live_03-AUb3d06e4668,latest_live_03-DG13e01ea2a867,收紧上提打在评论区。,指令,none,1080000,1140000,1,latest_live_03-ACTQW0019-A01,latest_live_03-CHG-comment-000001087000;latest_live_03-CHG-host-000001087000;latest_live_03-CHG-scene-000001087000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0019-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00542,latest_live_03-AUf7c0524857,latest_live_03-DGd959f023eed9,收货上新,product_update_notification,none,1620000,1680000,1,latest_live_03-ACTQW0028-A01,latest_live_03-CHG-comment-000001638000;latest_live_03-CHG-host-000001642000;latest_live_03-CHG-scene-000001633000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0028-A01_qwen-vl-plus.json,0.95,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00543,latest_live_03-AUa31d51bb67,latest_live_03-DGf3cf00aee33c,有前面膨出的姐妹们，练的时候你是不是有点酸胀？有点酸胀，或者扯的有一点点，就是说这种酸痛感，这是正常的，因为你要让它回去，你要练它收紧，就跟你去跑，你去撸铁一样的，你想让你的肌肉长起来，你必须要把它干嘛？,分享体验,none,1740000,1800000,1,latest_live_03-ACTQW0030-A01,latest_live_03-CHG-comment-000001769000;latest_live_03-CHG-host-000001769000;latest_live_03-CHG-scene-000001769000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0030-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00544,latest_live_03-AU16ede1a7f8,latest_live_03-DGf211d1ba14cb,期待实战训练营！,enrollment_interest,none,1500000,1508000,1,latest_live_03-QW0006,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0006_qwen-vl-plus.json,,prior_137_window,observed_lifecycle_completed_source_limited_reply,partial_prior_window
latest_live_03,latest_live_03-COM00545,latest_live_03-AU351e7b25c4,latest_live_03-DG62682097a332,格子衫成为在线直播TOP1,engagement,none,240000,300000,1,latest_live_03-ACTQW0005-A01,latest_live_03-CHG-comment-000000276000;latest_live_03-CHG-host-000000274000;latest_live_03-CHG-scene-000000294000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0005-A01_qwen-vl-plus.json,0.79,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00546,latest_live_03-AUaf76587733,latest_live_03-DG147fd86b7f25,每天做3次,commitment,none,960000,1020000,1,latest_live_03-ACTQW0017-A01,latest_live_03-CHG-comment-000001004000;latest_live_03-CHG-host-000001004000;latest_live_03-CHG-scene-000001004000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0017-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00547,latest_live_03-AU1743ff483e,latest_live_03-DGb972b47c36f6,瑜伽球玩的太好了,compliment,none,360000,420000,1,latest_live_03-ACTQW0007-A01,latest_live_03-CHG-comment-000000360000;latest_live_03-CHG-host-000000377000;latest_live_03-CHG-scene-000000377000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0007-A01_qwen-vl-plus.json,0.82,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00548,latest_live_03-AU8940524ea0,latest_live_03-DG589d16356e75,用我们的瑜伽球。,执行动作,none,1440000,1500000,1,latest_live_03-ACTQW0025-A01,latest_live_03-CHG-comment-000001478000;latest_live_03-CHG-host-000001478000;latest_live_03-CHG-scene-000001478000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0025-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00549,latest_live_03-AUb0c5e760ec,latest_live_03-DG338db5723baa,用户3466327868888 未关注主播,咨询,none,420000,480000,1,latest_live_03-ACTQW0008-A01,latest_live_03-CHG-comment-000000425000;latest_live_03-CHG-host-000000425000;latest_live_03-CHG-scene-000000425000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0008-A01_qwen-vl-plus.json,0.9,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00550,latest_live_03-AU09a3aa6e33,latest_live_03-DGdd78a20398db,盆底肌带动骨盆跷跷板，有弹性！,instructional cue,none,180000,240000,1,latest_live_03-ACTQW0004-A01,latest_live_03-CHG-comment-000000198000;latest_live_03-CHG-host-000000198000;latest_live_03-CHG-scene-000000194000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0004-A01_qwen-vl-plus.json,0.71,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00551,latest_live_03-AU6c296795fa,latest_live_03-DG3c5b80f0fc1a,看不到老师,反馈,none,480000,540000,1,latest_live_03-ACTQW0009-A01,latest_live_03-CHG-comment-000000481000;latest_live_03-CHG-host-000000492000;latest_live_03-CHG-scene-000000483000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0009-A01_qwen-vl-plus.json,0.91,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00552,latest_live_03-AU2de8530a56,latest_live_03-DG85232d061532,私教跟练课实战训练营,咨询/参与,none,1980000,2040000,1,latest_live_03-ACTQW0034-A01,latest_live_03-CHG-comment-000001990000;latest_live_03-CHG-host-000001992000;latest_live_03-CHG-scene-000001992000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0034-A01_qwen-vl-plus.json,0.95,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00553,latest_live_03-AU69eacd429e,latest_live_03-DG1f5f32428772,老师几岁呀？,询问年龄,none,1440000,1500000,1,latest_live_03-ACTQW0025-A01,latest_live_03-CHG-comment-000001478000;latest_live_03-CHG-host-000001478000;latest_live_03-CHG-scene-000001478000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0025-A01_qwen-vl-plus.json,0.9,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00554,latest_live_03-AUc9ceec56ad,latest_live_03-DG7142050a8222,老师好,greeting,none,0,2408000,3,latest_live_03-QW0001;latest_live_03-QW0002;latest_live_03-QW0009,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0001_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0002_qwen-vl-plus.json;_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0009_qwen-vl-plus.json,,prior_137_window,observed_lifecycle_completed_source_limited_reply,partial_prior_window
latest_live_03,latest_live_03-COM00555,latest_live_03-AU8f8cd898cf,latest_live_03-DG2448ea003c34,老师好！,greeting,none,2340000,2400000,1,latest_live_03-ACTQW0040-A01,latest_live_03-CHG-comment-000002376000;latest_live_03-CHG-host-000002376000;latest_live_03-CHG-scene-000002376000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0040-A01_qwen-vl-plus.json,0.95,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00556,latest_live_03-AU206ba056cb,latest_live_03-DG3fec477e385c,老师讲得真好！,positive_feedback,none,1500000,1508000,1,latest_live_03-QW0006,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0006_qwen-vl-plus.json,,prior_137_window,observed_lifecycle_completed_source_limited_reply,partial_prior_window
latest_live_03,latest_live_03-COM00557,latest_live_03-AU33ae9a27ed,latest_live_03-DG314aec69a416,老师讲的太好了,appreciation,none,600000,608000,1,latest_live_03-QW0003,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0003_qwen-vl-plus.json,,prior_137_window,observed_lifecycle_completed_source_limited_reply,partial_prior_window
latest_live_03,latest_live_03-COM00558,latest_live_03-AUe5ecc7fc7d,latest_live_03-DG8520a5e10000,老师，你们家的学员、教练看起来这么喜纳人！,赞美,none,1860000,1920000,1,latest_live_03-ACTQW0032-A01,latest_live_03-CHG-comment-000001873000;latest_live_03-CHG-host-000001873000;latest_live_03-CHG-scene-000001902000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0032-A01_qwen-vl-plus.json,0.92,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00559,latest_live_03-AU72c62647e1,latest_live_03-DGa8402c17dcce,老师，我有前臂，练的时候有点痛。,咨询,none,1740000,1800000,1,latest_live_03-ACTQW0030-A01,latest_live_03-CHG-comment-000001769000;latest_live_03-CHG-host-000001769000;latest_live_03-CHG-scene-000001769000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0030-A01_qwen-vl-plus.json,0.95,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00560,latest_live_03-AU2955ab8122,latest_live_03-DG85eb1ad10323,老师，椰子油用完需要洗掉吗？,询问,none,1080000,1140000,1,latest_live_03-ACTQW0019-A01,latest_live_03-CHG-comment-000001087000;latest_live_03-CHG-host-000001087000;latest_live_03-CHG-scene-000001087000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0019-A01_qwen-vl-plus.json,0.95,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00561,latest_live_03-AU9dce01ce6e,latest_live_03-DG11b71c333bca,要修数据吗？,question,none,1380000,1440000,1,latest_live_03-ACTQW0024-A01,latest_live_03-CHG-comment-000001403000;latest_live_03-CHG-host-000001403000;latest_live_03-CHG-scene-000001403000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0024-A01_qwen-vl-plus.json,0.95,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00562,latest_live_03-AUa1ef6a6cda,latest_live_03-DG529217de8213,评论内容已脱敏,咨询/互动,none,540000,2108000,3,latest_live_03-ACTQW0010-A01;latest_live_03-ACTQW0035-A01;latest_live_03-QW0008,latest_live_03-CHG-comment-000000549000;latest_live_03-CHG-comment-000002097000;latest_live_03-CHG-host-000000549000;latest_live_03-CHG-host-000002086000;latest_live_03-CHG-scene-000000587000;latest_live_03-CHG-scene-000002090000,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0008_qwen-vl-plus.json;_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0010-A01_qwen-vl-plus.json;_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0035-A01_qwen-vl-plus.json,0.907,new_526_missing_window;prior_137_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00563,latest_live_03-AUbd65eb986f,latest_live_03-DG6fd4aae2e356,评论已脱敏,咨询/互动,none,1200000,1208000,1,latest_live_03-QW0005,,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_03/api_raw/latest_live_03_vision_0005_qwen-vl-plus.json,,prior_137_window,observed_lifecycle_completed_source_limited_reply,partial_prior_window
latest_live_03,latest_live_03-COM00564,latest_live_03-AUd2ef64764d,latest_live_03-DG8c44a1e4697c,评论文本已脱敏,咨询/互动,none,660000,2280000,4,latest_live_03-ACTQW0012-A01;latest_live_03-ACTQW0033-A01;latest_live_03-ACTQW0037-A01;latest_live_03-ACTQW0038-A01,latest_live_03-CHG-comment-000000660000;latest_live_03-CHG-comment-000001920000;latest_live_03-CHG-comment-000002185000;latest_live_03-CHG-comment-000002229000;latest_live_03-CHG-host-000000677000;latest_live_03-CHG-host-000001920000;latest_live_03-CHG-host-000002190000;latest_live_03-CHG-host-000002255000;latest_live_03-CHG-scene-000000677000;latest_live_03-CHG-scene-000001920000;latest_live_03-CHG-scene-000002195000;latest_live_03-CHG-scene-000002262000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0012-A01_qwen-vl-plus.json;_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0033-A01_qwen-vl-plus.json;_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0037-A01_qwen-vl-plus.json;_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0038-A01_qwen-vl-plus.json,0.85,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
latest_live_03,latest_live_03-COM00565,latest_live_03-AUf9159d6cd1,latest_live_03-DG8662b111de57,说...什么...,general_engagement,none,1320000,2340000,2,latest_live_03-ACTQW0023-A01;latest_live_03-ACTQW0039-A01,latest_live_03-CHG-comment-000001375000;latest_live_03-CHG-comment-000002284000;latest_live_03-CHG-host-000001375000;latest_live_03-CHG-host-000002283000;latest_live_03-CHG-scene-000001375000;latest_live_03-CHG-scene-000002283000,_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0023-A01_qwen-vl-plus.json;_local_runtime/最新直播实质全量补跑_latest_live_actual_full_remediation/actual_full_20260723_182107/missing_window_calls/raw_local/latest_live_03/latest_live_03-ACTQW0039-A01_qwen-vl-plus.json,0.95,new_526_missing_window,observed_lifecycle_completed_source_limited_reply,passed
