session_id,coverage_window_id,start_ms,end_ms,coverage_level,qwen_vl_observed,qwen_window_id,qwen_evidence_ref,coverage_status,comment_area_visible,visible_comment_count,observed_action,prosody_label,source_limit_reason,completion_status
latest_live_04,latest_live_04-VC0008,420000,480000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0009,480000,540000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0010,540000,600000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0011,600000,660000,base_60s_registry,true,latest_live_04-QW0003,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0003_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,holding and demonstrating a pelvic floor training ball,clear_and_direct,,passed
latest_live_04,latest_live_04-VC0012,660000,720000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0013,720000,780000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0014,780000,840000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0015,840000,900000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0016,900000,960000,base_60s_registry,true,latest_live_04-QW0004,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0004_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,演示盆底肌锻炼动作,clear_and_direct,,passed
latest_live_04,latest_live_04-VC0017,960000,1020000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0018,1020000,1080000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0019,1080000,1140000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0020,1140000,1200000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0021,1200000,1260000,base_60s_registry,true,latest_live_04-QW0005,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0005_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,speaking and gesturing,clear_and_direct,,passed
latest_live_04,latest_live_04-VC0022,1260000,1320000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0023,1320000,1380000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0024,1380000,1440000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0025,1440000,1500000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_04,latest_live_04-VC0026,1500000,1560000,base_60s_registry,true,latest_live_04-QW0006,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_04/api_raw/latest_live_04_vision_0006_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,hand gestures while speaking,clear_and_calm,,passed
latest_live_04,latest_live_04-VC0027,1560000,1592563,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0001,0,60000,base_60s_registry,true,latest_live_05-QW0001,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0001_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,3,speaking and gesturing,friendly,,passed
latest_live_05,latest_live_05-VC0002,60000,120000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0003,120000,180000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0004,180000,240000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0005,240000,300000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0006,300000,360000,base_60s_registry,true,latest_live_05-QW0002,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0002_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,1,手持物品，轻微移动身体，做出手势,平稳,,passed
latest_live_05,latest_live_05-VC0007,360000,420000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0008,420000,480000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0009,480000,540000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0010,540000,600000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0011,600000,660000,base_60s_registry,true,latest_live_05-QW0003,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0003_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,1,站立并微笑，右手持物品，左手自然摆动。,积极友好,,passed
latest_live_05,latest_live_05-VC0012,660000,720000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0013,720000,780000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0014,780000,840000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0015,840000,900000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0016,900000,960000,base_60s_registry,true,latest_live_05-QW0004,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0004_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,1,站立讲解，伴随手势,平稳流畅,,passed
latest_live_05,latest_live_05-VC0017,960000,1020000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0018,1020000,1080000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0019,1080000,1140000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0020,1140000,1200000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0021,1200000,1260000,base_60s_registry,true,latest_live_05-QW0005,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0005_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,speaking and gesturing,clear_and_focused,,passed
latest_live_05,latest_live_05-VC0022,1260000,1320000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0023,1320000,1380000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0024,1380000,1440000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0025,1440000,1500000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0026,1500000,1560000,base_60s_registry,true,latest_live_05-QW0006,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0006_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,1,主播手持白色毛巾，身体轻微晃动，进行讲解。,平稳,,passed
latest_live_05,latest_live_05-VC0027,1560000,1620000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0028,1620000,1680000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0029,1680000,1740000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0030,1740000,1800000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0031,1800000,1860000,base_60s_registry,true,latest_live_05-QW0007,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_05/api_raw/latest_live_05_vision_0007_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,1,手持物品展示,平稳,,passed
latest_live_05,latest_live_05-VC0032,1860000,1920000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_05,latest_live_05-VC0033,1920000,1942112,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0001,0,60000,base_60s_registry,true,latest_live_06-QW0001,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0001_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,坐着并用手势辅助讲解,清晰流畅,,passed
latest_live_06,latest_live_06-VC0002,60000,120000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0003,120000,180000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0004,180000,240000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0005,240000,300000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0006,300000,360000,base_60s_registry,true,latest_live_06-QW0002,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0002_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,speaking and gesturing,clear_and_focused,,passed
latest_live_06,latest_live_06-VC0007,360000,420000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0008,420000,480000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0009,480000,540000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0010,540000,600000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0011,600000,660000,base_60s_registry,true,latest_live_06-QW0003,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0003_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,使用粉色健身球进行盆底肌锻炼演示,清晰有力,,passed
latest_live_06,latest_live_06-VC0012,660000,720000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0013,720000,780000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0014,780000,840000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0015,840000,900000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0016,900000,960000,base_60s_registry,true,latest_live_06-QW0004,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0004_qwen3-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,4,speaking with hand gestures,informative with mild enthusiasm,,passed
latest_live_06,latest_live_06-VC0017,960000,1020000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0018,1020000,1080000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0019,1080000,1140000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0020,1140000,1200000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0021,1200000,1260000,base_60s_registry,true,latest_live_06-QW0005,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0005_qwen-vl-max.json,observed_by_existing_alibaba_qwen_vl,yes,4,主播坐在椅子上，双手在胸前做示范动作，身体微微前倾。,clear_and_calmed,,passed
latest_live_06,latest_live_06-VC0022,1260000,1320000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0023,1320000,1380000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0024,1380000,1440000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0025,1440000,1500000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0026,1500000,1560000,base_60s_registry,true,latest_live_06-QW0006,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0006_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,speaking and gesturing,clear_and_enunciated,,passed
latest_live_06,latest_live_06-VC0027,1560000,1620000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0028,1620000,1680000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0029,1680000,1740000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0030,1740000,1800000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0031,1800000,1860000,base_60s_registry,true,latest_live_06-QW0007,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0007_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,进行盆底肌锻炼动作演示,清晰有力,,passed
latest_live_06,latest_live_06-VC0032,1860000,1920000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0033,1920000,1980000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0034,1980000,2040000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0035,2040000,2100000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0036,2100000,2160000,base_60s_registry,true,latest_live_06-QW0008,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0008_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,standing and gesturing with hands,clear_and_direct,,passed
latest_live_06,latest_live_06-VC0037,2160000,2220000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0038,2220000,2280000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0039,2280000,2340000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0040,2340000,2400000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0041,2400000,2460000,base_60s_registry,true,latest_live_06-QW0009,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0009_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,holding a pink exercise ball and demonstrating pelvic floor exercises,clear_and_direct,,passed
latest_live_06,latest_live_06-VC0042,2460000,2520000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0043,2520000,2580000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0044,2580000,2640000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0045,2640000,2700000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0046,2700000,2760000,base_60s_registry,true,latest_live_06-QW0010,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0010_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,turning and adjusting clothing,clear_and_direct,,passed
latest_live_06,latest_live_06-VC0047,2760000,2820000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0048,2820000,2880000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0049,2880000,2940000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0050,2940000,3000000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0051,3000000,3060000,base_60s_registry,true,latest_live_06-QW0011,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0011_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,hand gestures while speaking,clear and instructional,,passed
latest_live_06,latest_live_06-VC0052,3060000,3120000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0053,3120000,3180000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0054,3180000,3240000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0055,3240000,3300000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_06,latest_live_06-VC0056,3300000,3360000,base_60s_registry,true,latest_live_06-QW0012,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/api_raw/latest_live_06_vision_0012_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,speaking and gesturing with hands near face,clear_and_direct,,passed
latest_live_06,latest_live_06-VC0057,3360000,3399419,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_07,latest_live_07-VC0001,0,60000,base_60s_registry,true,latest_live_07-QW0001,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0001_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,gesturing with hands,neutral,,passed
latest_live_07,latest_live_07-VC0002,60000,120000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_07,latest_live_07-VC0003,120000,180000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_07,latest_live_07-VC0004,180000,240000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_07,latest_live_07-VC0005,240000,300000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_07,latest_live_07-VC0006,300000,360000,base_60s_registry,true,latest_live_07-QW0002,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0002_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,speaking and gesturing,clear_and_direct,,passed
latest_live_07,latest_live_07-VC0007,360000,420000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_07,latest_live_07-VC0008,420000,480000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_07,latest_live_07-VC0009,480000,540000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_07,latest_live_07-VC0010,540000,600000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_07,latest_live_07-VC0011,600000,660000,base_60s_registry,true,latest_live_07-QW0003,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/api_raw/latest_live_07_vision_0003_qwen-vl-plus.json,observed_by_existing_alibaba_qwen_vl,yes,2,speaking and gesturing,clear and confident,,passed
latest_live_07,latest_live_07-VC0012,660000,720000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
latest_live_07,latest_live_07-VC0013,720000,780000,base_60s_registry,false,,,source_limited_unknown,not_observable,0,not_observable,not_observable,no_qwen_vl_observation_for_this_60s_registry_window,blocked_source_limit
