session_id,semantic_event_id,start_ms,end_ms,duration_ms,event_type,live_stage,utterance_function,source_audio_segment_ids,source_visual_window_ids,source_comment_ids,trigger_source,text_summary_clean,semantic_confidence,course_alignment_status,reply_relation_status,action_observation_status,prosody_status,completion_status
latest_live_07,latest_live_07-SEM0129-000003412250,3412250,3424410,12160,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000592;latest_live_07-A000593;latest_live_07-A000594;latest_live_07-A000595,,,asr_host_speech,你说这个重不重要？ 所以说不是说光生了宝宝过后才需要练习的。 好，我们所有的这些问题，我们都需要去干嘛呢？ 都需要去提前防范。,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0130-000003424810,3424810,3456490,31680,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000596;latest_live_07-A000597;latest_live_07-A000598;latest_live_07-A000599;latest_live_07-A000600,,,asr_host_speech,所以我们说，慢病要慢治嘛！ 盆底肌它是一个慢慢形成的过程，所以你不要等到它严重了再来找我，那个时候可能已经没用了。 咱们就是要在他刚刚开始萌芽，有一点点状况，没有以前那么好，或者说我们想让他变得更棒的时候，我们就提前去做，这个是最好的。 ok，好，来，接下来哈，教大家做下一个动作，下一个动作我们要练什么呢？ 我们要练抓握力，哎呀，这个是所有的姐妹们都最想学习的。,0.95,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0131-000003456850,3456850,3473800,16950,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000601;latest_live_07-A000602;latest_live_07-A000603;latest_live_07-A000604,,,asr_host_speech,很多姐妹说，哇，老师，我也想像你一样，把这个球给他抓起来，握起来，让你敢见识一下我的厉害。 啊，见识一下我的厉害！ 那我们怎么才能够让有抓握力呢？ 接下来我教大家怎么练习抓握力。,0.944,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0132-000003473920,3473920,3490400,16480,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000605;latest_live_07-A000606;latest_live_07-A000607;latest_live_07-A000608,,,asr_host_speech,来，我们把“抓握力”三个字打出来。 好，有姐妹在问：“老师，50岁可以练习吗？ ”来，我们最大的学员82岁，姐妹们，82岁的人家可以练50岁！ 哎，给你们看一下我线下课的学员，帮我把线下课的这个放一下。,0.875,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0133-000003490860,3490860,3508540,17680,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000609;latest_live_07-A000610;latest_live_07-A000611;latest_live_07-A000612,,,asr_host_speech,你们看一下我们学员，南希老师做这个行业十几年的时间，我们有数十万家的学员，至少有1/3是五十加的。 为什么？ 因为五十加的姐姐们更容易出现问题。 年轻的时候咱们整个人是紧致的，气血充足的状态是好的，还没有那么明显。,0.904,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0134-000003508660,3508660,3535130,26470,sales_trust_node,sales_or_conversion,offer_or_conversion_candidate,latest_live_07-A000613;latest_live_07-A000614;latest_live_07-A000615;latest_live_07-A000616,,,asr_host_speech,一到了50岁，真的就是个分水岭，断崖式的下降。 那你看看这些都是我们线下课，我们每个月都有线下课，然后呢我们会现场教学，教这个悬吊，教我们的盆底的训练，然后一对一的针对性的进行辅导。 如果你担心自己学不会，担心自己找不到感觉，想要更精准的内部的练习的，那么大家可以进粉丝群去，可以找到老师来去报名去参加哈。 ok.,0.856,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0135-000003535850,3535850,3557370,21520,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000617;latest_live_07-A000618;latest_live_07-A000619;latest_live_07-A000620,,,asr_host_speech,好，就先下课了，等他放放一下吧。 好，来，接下来我们要练抓握力啊，抓握力怎么做呢？ 来，我把这个瑜伽小球拿来，放在我们的盆底肌的位置。 坐在这个瑜伽球上，把你的臀部向两边扒开，让你的盆底肌压在我们的这个球上，然后让你的身体完完全全的放松。,0.925,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0136-000003557810,3557810,3577210,19400,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000621;latest_live_07-A000622;latest_live_07-A000623;latest_live_07-A000624,,,asr_host_speech,来，平时不敢跑不敢跳不敢咳嗽的，害怕失控水龙头关不上的，你们都给我练抓握力，ok？ 好，觉得自己空了，觉得松了，没有劲儿了，来练抓握力。 还有最最需要练的就是口子是张开的。 基本上生了宝宝过后，姐妹们，你们自己去看一下，口子都是张开的。,0.95,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0137-000003577610,3577610,3600970,23360,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000625;latest_live_07-A000626;latest_live_07-A000627;latest_live_07-A000628,,,asr_host_speech,你的口子经常张开，你就经常痒，经常不舒服，经常干。 我以前就是这样，因为不懂啊，以前因为不懂，就觉得生了孩子过后嘛，那孩子都出来了，肯定是张开的了。 其实不对，是因为盆底肌闭合不上了，这个地方张开了。 所以那个时候我跟你讲，一个星期跑医院，一个星期跑医院，太恼火了，天天塞药药啊，天天塞东西，塞的都快塞坏了，我跟你说。,0.948,no_course_match,insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,passed
latest_live_07,latest_live_07-SEM0138-000003601370,3601370,3611200,9830,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000629;latest_live_07-A000630;latest_live_07-A000631;latest_live_07-A000632,,latest_live_07-COM00019;latest_live_07-COM00020,asr_host_speech,所以说啊，我现在已经好长时间。 就十几年没有再有过这种问题了。 所以说，就是我们要把它门给关上，也要练这个抓握力。 来，怎么练呢？,0.95,no_course_match,candidate_relation_arbitrated_insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,partial
latest_live_07,latest_live_07-SEM0139-000003611440,3611440,3640140,28700,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000633;latest_live_07-A000634;latest_live_07-A000635;latest_live_07-A000636,,,asr_host_speech,好，我们是不是坐在瑜伽球上？ 好，身体是放松的，对不对？ 然后配合呼吸，呼气的时候，我们要像吹蜡烛一样的……就就是我在这里可能跟讲跟大家讲的比较细，因为练盆底肌你太糙了、太粗了，你根本练不好。 然后你一定要跟着我的节奏来，跟着我的讲解多听，你道理听明白，其实动作很简单。,0.95,blocked_source_missing,insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0140-000003640340,3640340,3648500,8160,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000637;latest_live_07-A000638;latest_live_07-A000639;latest_live_07-A000640,,,asr_host_speech,可是如果道理没听明白，你就是做不到，知道吧？ 它就是不受控制。 好，老师，我有点疤痕，可以练吗？ 疤痕在哪里？,0.95,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0141-000003648780,3648780,3662590,13810,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000641;latest_live_07-A000642;latest_live_07-A000643;latest_live_07-A000644,,,asr_host_speech,是在上面还是下面？ 好，如果说我们有被剪过的。 然后，像我是剖腹产，我剖腹产过后这个地方就有疤。 你你疤的这个周围都是硬的，都是没有感觉的，好长时间，两三年的时间都没有感觉。,0.95,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0142-000003662990,3662990,3682550,19560,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000645;latest_live_07-A000646;latest_live_07-A000647;latest_live_07-A000648,,,asr_host_speech,如果有的，你们配合一下按摩松解一下。 如果是我们的盆底肌有疤的，那么也可以练，更需要练习。 然后你们还可以再配合我一下我的手法按摩的，然后把它周围给它松一松，这样子的话你就会更好啊！ 那个呃，康九妹在茅台，你是卖茅台酒的吗？,0.95,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0143-000003683210,3683210,3700970,17760,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000649;latest_live_07-A000650;latest_live_07-A000651,,,asr_host_speech,你是卖茅台的吗？ 所以，好，来，ok，好，来找这个抓握力的感觉，记住，像我一样，嘴巴呼吸啊，嘴巴像吹蜡烛一样的，你们看我吹蜡烛时，我的盆底肌在干嘛？ 注意看啊注意看，因为我不不能讲，我在吹蜡烛，我的盆底肌。,0.924,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0144-000003711840,3711840,3724880,13040,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000652;latest_live_07-A000653;latest_live_07-A000654;latest_live_07-A000655,,,asr_host_speech,来告诉我，盆底肌在干嘛？ 是不是在抓握力好？ 所以盆底肌，如果你不配合呼吸，你想抓是抓不起来的。 所以很多人为什么你们在其他地方学半天的盆底肌都学不会，还是一样该松松、该漏漏？,0.934,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0145-000003725280,3725280,3776990,51710,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000656;latest_live_07-A000657;latest_live_07-A000658;latest_live_07-A000659;latest_live_07-A000660;latest_live_07-A000661;latest_live_07-A000662;latest_live_07-A000663;latest_live_07-A000664,,,asr_host_speech,因为没有学到核心，因为没有学到核心。 我教你们的方法是核心的。 练习，你在你在吹的时候，你的盆底肌要跟着收；当呼气的时候，呼气的时候盆底肌收紧，吸气的时候放松；呼气盆底肌收紧，吸气放松；呼气收，吸气放；呼气收，吸气放。 好，因为我们的盆底肌本身它就是掌管呼吸的，宝贝们！ 它不只是支撑我们的内脏，它不只是封闭我们的骨盆，它不只是大小便排便，它还是什么？ 参与我们的呼吸。 所以说，你的每一次呼吸都需要你的盆底肌调动起来。 如果你的盆底肌功能丧失了，那么你就没有办法很好的呼吸了。 所以很多人呼吸就变得很浅、变得很短，叫…,0.95,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0146-000003777350,3777350,3794650,17300,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000665;latest_live_07-A000666;latest_live_07-A000667;latest_live_07-A000668,,,asr_host_speech,那么时间长了，你的脖子后面，你摸一下是不是有富贵包？ 但凡有富贵包的姐妹。 盆底肌都有问题，然后你会发现你的呼吸都会很浅、下不来。 然后呢，你的背会变得很厚，脖子就会这样缩起来。,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0147-000003794810,3794810,3836850,42040,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000669;latest_live_07-A000670;latest_live_07-A000671;latest_live_07-A000672;latest_live_07-A000673;latest_live_07-A000674;latest_live_07-A000675;latest_live_07-A000676,,,asr_host_speech,你们自己观察一下，因为你每次呼吸都是用上面，你的下面不工作了。 所以我们要把我们的盆底肌——你看，每次呼气收紧，吸气放松，这个地方就相当于我们的盆底肌。 吸气的时候，它是延展的、放松的。 然后呼气的时候呢，它是向上收的。 吸气放松，呼气收紧，吸气放松，呼气收紧。 好，我们配合呼吸，同时我们要让我们的盆底肌主动发力。 好，爆发力，收放收放收放，ok，所以呼吸配合盆底肌一起来，接下来我们跟着音乐的节奏一起来练习一下啊。 这个抓握力，姐妹们，你们当天练完当天就有感觉啊。,0.95,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0148-000003838180,3838180,3847380,9200,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000677;latest_live_07-A000678;latest_live_07-A000679;latest_live_07-A000680,,,asr_host_speech,很多姐妹说，老师，我要练多久才会有变化？ 我跟你们讲，当天练完，你们当天就有感觉。 最明显的是什么？ 最明显的是上厕所的时候。,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0149-000003847700,3847700,3862060,14360,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000681;latest_live_07-A000682;latest_live_07-A000683;latest_live_07-A000684,,,asr_host_speech,就是我之前有个学员说，他说，老师，我跟你讲，真的太管用了。 他说我以前上厕所时间很长，拖拖拖拖，就是不利索。 他说我练完过后上厕所，咻，他都一下子把我吓到了，怎么那么有冲击力？ 就跟那个高压水枪一样的。,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0150-000003862260,3862260,3880590,18330,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000685;latest_live_07-A000686;latest_live_07-A000687;latest_live_07-A000688,,,asr_host_speech,你看，这就叫力量，这叫紧致。 ok，好，来，接下来跟着老师一起。 抓握力练习起来啊，抓握力练起来。 来，准备好，身体放松，完完全全的放松，找到我们的盆底肌，配合我们的呼吸，让盆底肌收缩。,0.911,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0151-000003880950,3880950,3915540,34590,sales_trust_node,sales_or_conversion,offer_or_conversion_candidate,latest_live_07-A000689;latest_live_07-A000690;latest_live_07-A000691;latest_live_07-A000692,,,asr_host_speech,所以我们要用这个瑜伽球，一号链接，我帮你们选好了25厘米的。 你用了瑜伽球过后，你在抓的时候，你才能够用那个球里面的气帮你推。 放松，你看，来，放，收。 放收放收放收放收放八爪鱼向上收放来放松放松。,0.948,no_course_match,insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,passed
latest_live_07,latest_live_07-SEM0152-000003917180,3917180,3947620,30440,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000693;latest_live_07-A000694;latest_live_07-A000695;latest_live_07-A000696,,latest_live_07-COM00021,asr_host_speech,放松。 放的时候就完全放，收、放、收、放、收、放、收、放、收、放，记住，放的时候完全的瞬间的放松，收的时候爆发力的收缩，我们练的是抓握力、爆发力，ok？ 配合我们的呼吸，来，准备好，来，开始，啊，来。 放。,0.95,blocked_source_missing,candidate_relation_arbitrated_insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0153-000003949710,3949710,4001330,51620,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000697;latest_live_07-A000698;latest_live_07-A000699;latest_live_07-A000700,,,asr_host_speech,放来收放，收放收放收，放嘴巴，放收放收放收放收放收。 放收放收放收放收放收放收放盆地基，收放，OK，休息一下，哈，休息一下。 好，所以刚刚这个动作，姐妹们抓握力，学会了没有？ 学会了姐妹们来赞赞赞点起来，六6666点起来。,0.941,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0154-000004001650,4001650,4028050,26400,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000701;latest_live_07-A000702;latest_live_07-A000703;latest_live_07-A000704;latest_live_07-A000705,,,asr_host_speech,啊，喜欢老师的姐妹们可以关注上，然后呢也可以把我们直播间转发给你的妈妈。 然后，你的女朋友、你的好闺蜜、你的好姐妹，大家一起来！ 独乐乐不如众乐乐。 你看，咱一个人练习的时候，咱还不好意思；但身边人都在练习的时候，你会发现：你看，嘿嘿，就不会不好意思了。 你会觉得：“哎呀，越练越青春，越练越年轻，越练越紧致，越练……哎，就觉得做女人真好！,0.939,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0155-000004028370,4028370,4078970,50600,host_semantic_block,host_semantic,explain_or_transition_candidate,latest_live_07-A000706;latest_live_07-A000707;latest_live_07-A000708;latest_live_07-A000709;latest_live_07-A000710;latest_live_07-A000711;latest_live_07-A000712;latest_live_07-A000713;latest_live_07-A000714;latest_live_07-A000715;latest_live_07-A000716;latest_live_07-A000717;latest_live_07-A000718;latest_live_07-A000719,,,asr_host_speech,”所以，我有很多学员都跟我说：“哎呀，老师，说实话，我以前经常都在想，下辈子我再也不要做女人了。 ”有没有人有这种想法的？ 说下辈子我再也不要做女人了，做女人太痛苦了。 每个月来月经、生孩子、怀孕，对吧？ 说不定一不小心意外妊娠、意外怀还不要，然后你要身体要遭受那么多的伤害。 好不容易结个婚、生个娃，结果呢？ 找个老公，结果两个人也不咋地，对不对？ 然后凑凑合合的过一辈子，把娃给养大了，结果发现自己也老了，这一辈子好像青春就这么结束了。 说：“哎呀，做女人再惨了！ 我下辈子再也不要做女人了，没有享受过一天做女人的…,0.918,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0156-000004079290,4079290,4097730,18440,sales_trust_node,sales_or_conversion,offer_or_conversion_candidate,latest_live_07-A000720;latest_live_07-A000721;latest_live_07-A000722;latest_live_07-A000723,,,asr_host_speech,”所以我想让你们学会的是：怎么享受做女人？ 这辈子，我们既然投身成为女人，你知道是多么大的机缘吗？ 不是因为你受惩罚你才自变女人的，是因为你要有更多的体验。 女性我们的能量是更大的，我们忍痛能力是更强的，我们的体验是比男性更丰富的。,0.919,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0157-000004098210,4098210,4122650,24440,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000724;latest_live_07-A000725;latest_live_07-A000726;latest_live_07-A000727;latest_live_07-A000728,,,asr_host_speech,所以说，你看我们女性，我们从基因上来讲，xy 我们都有两组基因呢。 所以说，你要知道说，我们女人来到这个世界上，是要享受我们做女人的，身体上的享受很重要。 啊，所以说我们的练习的时候，很多说，哇，老师，我都没有结婚。 我都没有生孩子，我还需要练习吗？ 我们练习这个，不是为了生孩子，不是为了结婚，不是为了另一半，而是为了我们自己。,0.942,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0158-000004122930,4122930,4140770,17840,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000729;latest_live_07-A000730;latest_live_07-A000731;latest_live_07-A000732,,,asr_host_speech,我们自己的体感好不好？ 我们自己能不能感觉到：我很年轻，我很有活力，我的内在充分的有力量，我非常的有魅力，我非常的有自信心。 这才是我真正的想要教给大家的。 当然了，我们生了小孩儿过后，确实是不可否认，我们会有变化，对不对？,0.937,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0159-000004141130,4141130,4163050,21920,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000733;latest_live_07-A000734;latest_live_07-A000735;latest_live_07-A000736,,,asr_host_speech,不管你再有钱，不管你保养的再好，你只要经过怀孕、生产，一定会有变化。 但是……这个变化不代表我们回不去，姐妹们，不代表生了孩子过后我们一辈子都是这个样子。 我曾经也因为生了孩子过后，我也脱垂，我也漏尿，我也妇科病，我也尿路感染，我也张开，我也闭合不了，我也颜色很深。 可是怎么样呢？,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0160-000004163130,4163130,4174850,11720,host_semantic_block,host_semantic,explain_or_transition_candidate,latest_live_07-A000737;latest_live_07-A000738;latest_live_07-A000739;latest_live_07-A000740,,,asr_host_speech,我们不能说因为它不好，你放在那里不管它。 我们要做的是什么？ 我们要做的是积极的去改变自己，积极的让自己变得更好。 我们每个女性都有责任让自己变得更好。,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0161-000004175210,4175210,4200280,25070,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000741;latest_live_07-A000742;latest_live_07-A000743;latest_live_07-A000744;latest_live_07-A000745,,,asr_host_speech,所以说南星老师把这套方法分享给你，我希望你们真正的能够去用起来，能够去练起来。 好，不仅仅是在直播间看老师，你看十遍，你也一样的不会发生改变。 但是真正发生改变，一定是我们从行动开始。 所以说啊，没有学习过的、没有练过私密的所有的女性，你告诉你不管去问任何一个人，盆底肌重不重要？ 你马上打开豆包，你问他：“豆包，盆底肌有什么作用？,0.928,no_course_match,insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,passed
latest_live_07,latest_live_07-SEM0162-000004200560,4200560,4210720,10160,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000746;latest_live_07-A000747;latest_live_07-A000748;latest_live_07-A000749,,latest_live_07-COM00022;latest_live_07-COM00023,asr_host_speech,”“豆包，盆底肌应该要不要练习？ ”然后你问他：“你问他盆底肌对你有什么好处？ ”那么你就知道了，我们女性一定要去重视它。 这是第一个。,0.807,no_course_match,candidate_relation_arbitrated_insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,partial
latest_live_07,latest_live_07-SEM0163-000004210840,4210840,4230640,19800,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000750;latest_live_07-A000751;latest_live_07-A000752;latest_live_07-A000753,,,asr_host_speech,第二个呢，叫正确练习很重要。 很多人为什么知道盆底肌有问题，可是我们好像练了很久没有拿到结果？ 去健身房建了三个月、四个月，搞了半年还是一样的，甚至问题更严重呢！ 因为你们有针对性的练习，而南希老师十几年的时间，我在全世界各地去学习。,0.95,no_course_match,insufficient_source_evidence,observed_by_qwen_vl_window,derived_from_asr_timestamps_volume_not_measured,passed
latest_live_07,latest_live_07-SEM0164-000004230720,4230720,4251160,20440,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000754;latest_live_07-A000755;latest_live_07-A000756;latest_live_07-A000757,,,asr_host_speech,我给你们看一下我学习的这些老师，你们随随便便拎两个出来都是国际大咖。 我给你们看一下，这是老师学习的这些好，你看上面的第一个，哎，能不能停在那里？ 停在就停在这里，好，停在这里。 你们看我穿红裤子的这张，这个是这个是吉尼斯世界纪录的挑战者塔提安娜老师，俄罗斯。,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0165-000004251560,4251560,4276520,24960,course_explanation_block,course_explanation,teach_or_demonstrate_candidate,latest_live_07-A000758;latest_live_07-A000759;latest_live_07-A000760;latest_live_07-A000761,,,asr_host_speech,的女人，就是那个可以用可以用盆底肌，可以用盆底肌来吊重14公斤，14公斤啊，姐妹们，28斤，是不是真的很牛掰的？ 所以说女性的盆底力量是可以非常的强壮的。 你看上面那个老头儿，是写那本畅销书叫《男人来自金星，女人来自火星》的，叫约翰·格雷。 看过这本书吗？,0.92,blocked_source_missing,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0166-000004276640,4276640,4301630,24990,host_semantic_block,host_semantic,explain_or_transition_candidate,latest_live_07-A000762;latest_live_07-A000763;latest_live_07-A000764;latest_live_07-A000765;latest_live_07-A000766,,,asr_host_speech,讲男女之间的差异，男人女人大脑思维认知完全是不一样的。 好，我们都说男人的想法跟女人的想法是很不一样的。 所以你看，这是我去当时去美国的时候去跟他去学习的。 然后，我上面这个这个那个呃，Sonderery是河南非常著名的一个专门针对青少年和亲密关系教育的专家，也是全世界有知名的。 再外上这个白胡子老爷爷，你们认识不？,0.937,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0167-000004302510,4302510,4342220,39710,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000767;latest_live_07-A000768;latest_live_07-A000769;latest_live_07-A000770,,,asr_host_speech,这个白胡子老爷爷长时间都在站在在舆论的风口浪尖上啊，我们的张导啊，以及他的夫人啊，我也是在他们家里，刚刚他们生的二宝的时候，去给他的夫人做这个盆底肌的训练，做这个指导。 在上面你们看最顶上这个Sara老师，这是国际非常知名的一个女性能量导师，她已经70岁了，人家的男朋友才40岁。 哇，我跟你们讲，姐妹们，你们真的好好的练习吧，以后70岁找40岁一点问题都没有，因为她的整个人的状态，她的内在的状态，外在状态，看起来一点都不像一个70岁的人。 我当时就好奇，我就问他：“我说，哇，sara老师，你是怎么保持年轻？,0.874,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0168-000004342500,4342500,4360660,18160,comment_response_candidate,interaction_or_reply,answer_or_clarify_candidate,latest_live_07-A000771;latest_live_07-A000772;latest_live_07-A000773;latest_live_07-A000774,,,asr_host_speech,很多人到了五六十岁都停水停电了，对不对？ 我说，你怎么70多岁了还能够这么活力四射？ 你你不觉得难受吗？ ”然后呢，他就给我分享了一个好东西，这个东西我一定要安利给你们，90%的女性都不知道，尤其是生了小孩儿过后的，我们很容易干涩，对不对？,0.894,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
latest_live_07,latest_live_07-SEM0169-000004360740,4360740,4399220,38480,host_semantic_block,host_semantic,explain_or_transition_candidate,latest_live_07-A000775;latest_live_07-A000776;latest_live_07-A000777;latest_live_07-A000778;latest_live_07-A000779;latest_live_07-A000780;latest_live_07-A000781,,,asr_host_speech,我以前就是真的呲牙咧嘴的，很难受，很干。 会干涩的、不滋润，然后呢变得很僵硬。 还有我们很多是是不是有疤痕的？ 然后呢不柔软的，你们都可以用一个东西。 这个东西既便宜又好用，还安全，比你们去买那些什么乱七八糟的凝胶，比你去买那些乱七八糟的私护产品还要我觉得更好！ 因为南希老师做私密这个行业做了十几年，我以前是做做供应链的，我以前是做产品研发的，我自己以前是做过品牌的，所以我非常了解产品的原料。 配方，哪些东西对我们是有伤害，哪些东西对我们好的？,0.95,no_course_match,insufficient_source_evidence,source_limited_unknown,derived_from_asr_timestamps_volume_not_measured,blocked_source_limit
