unknown_id,session_id,related_event_id,related_comment_id,start_ms,end_ms,unknown_type,source_limit_status,reason,evidence_ref,recommended_recovery,completion_status
UNK001522,latest_live_02,latest_live_02-SEM0063-000001668110,,1668110,1692790,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001523,latest_live_02,latest_live_02-SEM0064-000001693110,,1693110,1714640,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001524,latest_live_02,latest_live_02-SEM0065-000001714920,,1714920,1740800,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001525,latest_live_02,latest_live_02-SEM0066-000001741360,,1741360,1770880,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001526,latest_live_02,latest_live_02-SEM0067-000001771240,,1771240,1792830,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001527,latest_live_02,latest_live_02-SEM0069-000001841320,,1841320,1871300,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001528,latest_live_02,latest_live_02-SEM0070-000001871380,,1871380,1888140,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001529,latest_live_02,latest_live_02-SEM0071-000001888180,,1888180,1906070,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001530,latest_live_02,latest_live_02-SEM0072-000001906710,,1906710,1922030,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001531,latest_live_02,latest_live_02-SEM0073-000001922430,,1922430,1961330,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001532,latest_live_02,latest_live_02-SEM0074-000001961570,,1961570,1999950,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001533,latest_live_02,latest_live_02-SEM0075-000002000550,,2000550,2042820,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001534,latest_live_02,latest_live_02-SEM0076-000002043580,,2043580,2089700,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001535,latest_live_02,latest_live_02-SEM0079-000002157700,,2157700,2194350,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001536,latest_live_02,latest_live_02-SEM0080-000002194750,,2194750,2240600,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001537,latest_live_02,latest_live_02-SEM0081-000002241440,,2241440,2260680,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001538,latest_live_02,latest_live_02-SEM0082-000002261000,,2261000,2288320,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001539,latest_live_02,latest_live_02-SEM0083-000002288840,,2288840,2305560,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001540,latest_live_02,latest_live_02-SEM0084-000002305880,,2305880,2336580,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001541,latest_live_02,latest_live_02-SEM0085-000002336660,,2336660,2352850,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001542,latest_live_02,latest_live_02-SEM0086-000002353290,,2353290,2367250,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001543,latest_live_02,latest_live_02-SEM0087-000002367610,,2367610,2386700,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001544,latest_live_02,latest_live_02-SEM0091-000002448470,,2448470,2463230,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001545,latest_live_02,latest_live_02-SEM0092-000002463710,,2463710,2484990,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001546,latest_live_02,latest_live_02-SEM0093-000002485190,,2485190,2507070,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001547,latest_live_02,latest_live_02-SEM0094-000002507480,,2507480,2528120,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001548,latest_live_02,latest_live_02-SEM0095-000002528720,,2528720,2541200,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001549,latest_live_02,latest_live_02-SEM0096-000002541520,,2541520,2560760,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001550,latest_live_02,latest_live_02-SEM0097-000002561040,,2561040,2594620,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001551,latest_live_02,latest_live_02-SEM0098-000002595060,,2595060,2622560,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001552,latest_live_02,latest_live_02-SEM0099-000002622880,,2622880,2659360,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001553,latest_live_02,latest_live_02-SEM0100-000002659680,,2659680,2671040,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001554,latest_live_02,latest_live_02-SEM0101-000002671590,,2671590,2696830,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001555,latest_live_02,latest_live_02-SEM0104-000002756330,,2756330,2786220,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001556,latest_live_02,latest_live_02-SEM0105-000002786460,,2786460,2809530,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001557,latest_live_02,latest_live_02-SEM0106-000002809770,,2809770,2824490,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001558,latest_live_02,latest_live_02-SEM0107-000002824820,,2824820,2869960,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001559,latest_live_02,latest_live_02-SEM0108-000002870280,,2870280,2886380,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001560,latest_live_02,latest_live_02-SEM0109-000002886700,,2886700,2919300,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001561,latest_live_02,latest_live_02-SEM0110-000002919620,,2919620,2955190,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001562,latest_live_02,latest_live_02-SEM0111-000002955670,,2955670,2972350,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001563,latest_live_02,latest_live_02-SEM0112-000002972650,,2972650,2992570,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001564,latest_live_02,latest_live_02-SEM0114-000003051170,,3051170,3121260,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001565,latest_live_02,latest_live_02-SEM0115-000003123500,,3123500,3170930,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001566,latest_live_02,latest_live_02-SEM0116-000003192340,,3192340,3205090,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001567,latest_live_02,latest_live_02-SEM0117-000003205210,,3205210,3231290,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001568,latest_live_02,latest_live_02-SEM0118-000003231570,,3231570,3246940,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001569,latest_live_02,latest_live_02-SEM0119-000003247660,,3247660,3276780,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001570,latest_live_02,latest_live_02-SEM0120-000003276820,,3276820,3284020,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001571,latest_live_02,latest_live_02-SEM0122-000003338590,,3338590,3357760,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001572,latest_live_02,latest_live_02-SEM0123-000003357880,,3357880,3383490,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001573,latest_live_02,latest_live_02-SEM0124-000003383930,,3383930,3409570,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001574,latest_live_02,latest_live_02-SEM0125-000003409690,,3409690,3434030,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001575,latest_live_02,latest_live_02-SEM0126-000003434270,,3434270,3441930,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001576,latest_live_02,latest_live_02-SEM0127-000003442730,,3442730,3454810,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001577,latest_live_02,latest_live_02-SEM0128-000003455050,,3455050,3491470,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001578,latest_live_02,latest_live_02-SEM0129-000003491830,,3491830,3505170,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001579,latest_live_02,latest_live_02-SEM0130-000003505450,,3505450,3515690,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001580,latest_live_02,latest_live_02-SEM0131-000003515850,,3515850,3529690,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001581,latest_live_02,latest_live_02-SEM0132-000003529890,,3529890,3539940,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001582,latest_live_02,latest_live_02-SEM0133-000003540260,,3540260,3569980,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001583,latest_live_02,latest_live_02-SEM0134-000003570600,,3570600,3591440,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001584,latest_live_02,latest_live_02-SEM0137-000003626310,,3626310,3655680,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001585,latest_live_02,latest_live_02-SEM0138-000003656000,,3656000,3682320,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001586,latest_live_02,latest_live_02-SEM0139-000003682780,,3682780,3705980,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001587,latest_live_02,latest_live_02-SEM0140-000003706300,,3706300,3728870,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001588,latest_live_02,latest_live_02-SEM0141-000003729070,,3729070,3757770,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001589,latest_live_02,latest_live_02-SEM0142-000003757970,,3757970,3766170,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001590,latest_live_02,latest_live_02-SEM0143-000003766410,,3766410,3780260,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001591,latest_live_02,latest_live_02-SEM0144-000003780620,,3780620,3800180,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001592,latest_live_02,latest_live_02-SEM0145-000003800800,,3800800,3818560,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001593,latest_live_02,latest_live_02-SEM0146-000003829460,,3829460,3842500,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001594,latest_live_02,latest_live_02-SEM0147-000003842900,,3842900,3894600,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001595,latest_live_02,latest_live_02-SEM0150-000003955790,,3955790,3964990,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001596,latest_live_02,latest_live_02-SEM0151-000003965310,,3965310,3979670,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001597,latest_live_02,latest_live_02-SEM0152-000003979870,,3979870,3998180,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001598,latest_live_02,latest_live_02-SEM0153-000003998580,,3998580,4033020,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001599,latest_live_02,latest_live_02-SEM0154-000004034810,,4034810,4091800,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001600,latest_live_02,latest_live_02-SEM0155-000004092470,,4092470,4145650,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001601,latest_live_02,latest_live_02-SEM0156-000004145970,,4145970,4196550,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001602,latest_live_02,latest_live_02-SEM0159-000004242860,,4242860,4264260,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001603,latest_live_02,latest_live_02-SEM0160-000004264420,,4264420,4283580,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001604,latest_live_02,latest_live_02-SEM0161-000004283980,,4283980,4299060,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001605,latest_live_02,latest_live_02-SEM0162-000004299260,,4299260,4317910,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001606,latest_live_02,latest_live_02-SEM0163-000004318190,,4318190,4328350,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001607,latest_live_02,latest_live_02-SEM0164-000004328470,,4328470,4348260,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001608,latest_live_02,latest_live_02-SEM0165-000004348340,,4348340,4360660,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001609,latest_live_02,latest_live_02-SEM0166-000004360820,,4360820,4392410,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001610,latest_live_02,latest_live_02-SEM0167-000004393210,,4393210,4425130,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001611,latest_live_02,latest_live_02-SEM0168-000004425410,,4425410,4459850,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001612,latest_live_02,latest_live_02-SEM0169-000004460130,,4460130,4471070,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001613,latest_live_02,latest_live_02-SEM0172-000004542180,,4542180,4552340,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001614,latest_live_02,latest_live_02-SEM0173-000004552420,,4552420,4564420,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001615,latest_live_02,latest_live_02-SEM0174-000004564660,,4564660,4579710,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001616,latest_live_02,latest_live_02-SEM0175-000004579790,,4579790,4588190,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001617,latest_live_02,latest_live_02-SEM0176-000004588430,,4588430,4606770,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
UNK001618,latest_live_02,latest_live_02-SEM0177-000004607130,,4607130,4652010,avatar_action_observation,source_limited_unknown,no overlapping Qwen-VL action evidence for this semantic event,no_qwen_vl_window_overlaps_or_near_event,补 Qwen-VL dense scan 或人工回看后再锁 avatar_action。,blocked_source_limit
