session_id,reply_link_id,comment_id,comment_first_seen_ms,candidate_reply_event_id,candidate_reply_start_ms,response_link_type,response_latency_ms,link_evidence,alternative_link_candidates,confidence,arbitration_status,completion_status
latest_live_10,latest_live_10-RPLY00196,latest_live_10-COM00008,1200000,latest_live_10-SEM0044-000001185190,1185190,topic_related_not_causal,-14810,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00197,latest_live_10-COM00009,1200000,latest_live_10-SEM0044-000001185190,1185190,topic_related_not_causal,-14810,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00198,latest_live_10-COM00010,1500000,latest_live_10-SEM0057-000001494600,1494600,topic_related_not_causal,-5400,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00199,latest_live_10-COM00011,1800000,latest_live_10-SEM0071-000001798630,1798630,topic_related_not_causal,-1370,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00200,latest_live_10-COM00012,1800000,latest_live_10-SEM0071-000001798630,1798630,topic_related_not_causal,-1370,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00201,latest_live_10-COM00013,2400000,latest_live_10-SEM0101-000002397740,2397740,topic_related_not_causal,-2260,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00202,latest_live_10-COM00014,2400000,latest_live_10-SEM0101-000002397740,2397740,topic_related_not_causal,-2260,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00203,latest_live_10-COM00015,2700000,latest_live_10-SEM0113-000002696040,2696040,topic_related_not_causal,-3960,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00204,latest_live_10-COM00016,3300000,latest_live_10-SEM0138-000003321850,3321850,insufficient_source_evidence,21850,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_10,latest_live_10-RPLY00205,latest_live_10-COM00017,3300000,latest_live_10-SEM0138-000003321850,3321850,insufficient_source_evidence,21850,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_10,latest_live_10-RPLY00206,latest_live_10-COM00018,4200000,latest_live_10-SEM0180-000004202860,4202860,insufficient_source_evidence,2860,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_10,latest_live_10-RPLY00207,latest_live_10-COM00019,4200000,latest_live_10-SEM0180-000004202860,4202860,insufficient_source_evidence,2860,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_10,latest_live_10-RPLY00208,latest_live_10-COM00020,4200000,latest_live_10-SEM0180-000004202860,4202860,insufficient_source_evidence,2860,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_10,latest_live_10-RPLY00209,latest_live_10-COM00021,4500000,latest_live_10-SEM0192-000004498970,4498970,topic_related_not_causal,-1030,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00210,latest_live_10-COM00022,4500000,latest_live_10-SEM0192-000004498970,4498970,topic_related_not_causal,-1030,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00211,latest_live_10-COM00023,4800000,latest_live_10-SEM0205-000004819450,4819450,insufficient_source_evidence,19450,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_10,latest_live_10-RPLY00212,latest_live_10-COM00024,4800000,latest_live_10-SEM0205-000004819450,4819450,insufficient_source_evidence,19450,comment_visible_then_host_speech_nearby_but_no_direct_address_proof,prompted_comment;topic_related_not_causal;unanswered,0.35,insufficient_source_evidence,partial
latest_live_10,latest_live_10-RPLY00213,latest_live_10-COM00025,5100000,latest_live_10-SEM0217-000005092920,5092920,topic_related_not_causal,-7080,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
latest_live_10,latest_live_10-RPLY00214,latest_live_10-COM00026,5700000,latest_live_10-SEM0242-000005690640,5690640,topic_related_not_causal,-9360,host_speech_temporally_near_comment_but_delta_outside_direct_reply_window,prompted_comment;topic_related_not_causal;unanswered,0.22,topic_related_not_causal,partial
