rule_id,session_id,trigger_type,trigger_evidence_ids,source_event_ids,source_comment_ids,trigger_pattern,audience_state_candidate,decision_goal_candidate,response_strategy_candidate,course_basis,avatar_action_basis,prosody_basis,risk_level_candidate,human_takeover_required,fallback_route,completion_status
latest_live_07-RULE0077,latest_live_07,interaction_or_reply_semantic_pattern,latest_live_07-SEM0002-000000037950;latest_live_07-SEM0007-000000159240;latest_live_07-SEM0008-000000189880,latest_live_07-SEM0002-000000037950;latest_live_07-SEM0007-000000159240;latest_live_07-SEM0008-000000189880,,你还想怎么样？ 点赞点赞点赞点起来，嗡别找我麻烦。 no no no，别找我麻烦。 OK，好，一首好听的歌曲《别找我麻烦》送给你们，希望你们能喜欢！ / 所以说的话呢，我们的立线方式、发力方式其实都不一样。 所以这也是为什么说我们女性特别要保护好我们的盆底肌呢。 因为我们骨盆天生宽，盆底肌它就是一个比被延展的，再加上我们要经过怀孕、生产整个过程，所以说盆底肌特别容易出现什么松弛、特别出现无力，那么就会导致它没有办法再支撑我们的整个内核…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_07-RULE0078,latest_live_07,opening_or_engagement_semantic_pattern,latest_live_07-SEM0001-000000005910;latest_live_07-SEM0022-000000630750;latest_live_07-SEM0032-000000971280,latest_live_07-SEM0001-000000005910;latest_live_07-SEM0022-000000630750;latest_live_07-SEM0032-000000971280,,搞得我快抓狂，求你帮个忙，点赞点赞点赞点起来！ 欢迎大家来到南希老师的直播间！ 乌云快走开，你可知道我不存在？ 巴萨在巴萨，乌云乌云快走开，感觉你在挑战我的乐观的乐观。 / 来，准备好。 准备好，跟着音乐的节奏一起来！ 举回春功啊！ 会跳的姐妹们可以跟着一起跳啊！ / 你会润起来，你会感觉小脸红扑扑的，你的气血“啪”就上来了，就是它的魅力！ 所以姐妹们，这个地方你们自己用手摸一下，平时是热的还是凉的？ 你们手摸一下肚脐以下，热的是凉的…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,gesturing with hands;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_07-RULE0079,latest_live_07,sales_or_conversion_semantic_pattern,latest_live_07-SEM0023-000000639290;latest_live_07-SEM0048-000001325520;latest_live_07-SEM0054-000001467770,latest_live_07-SEM0023-000000639290;latest_live_07-SEM0048-000001325520;latest_live_07-SEM0054-000001467770,,不会跳的姐妹们可以先看老师是怎么跳、怎么发力，我会有口令，也可以边看边帮老师把赞赞点起来哈！ 来，准备好，跟着音乐的节奏！ 好，首先双脚打开，好，微微的屈髋、屈膝，找到我们的盆底肌，来，左右，摆起来。 想要请私教的姐妹们进粉丝群哈！ 想要单独找老师私教的姐妹们，想跟老师深入学习的姐妹们，学干货、学功夫的姐妹们，进粉丝群！ / 然后你们跟着一起动起来哈。 来，ok，来，新同学，家里有没有这个瑜伽球的？ 来，有的 q 有，没有的 q 没有…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;speaking and gesturing with hands,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_07-RULE0080,latest_live_07,comment_reply_low_confidence,latest_live_07-RPLY00114,latest_live_07-SEM0001-000000005910,latest_live_07-COM00001,latest_live_07-RPLY00114|latest_live_07-COM00001|latest_live_07-SEM0001-000000005910|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_07-RULE0081,latest_live_07,comment_reply_low_confidence,latest_live_07-RPLY00115,latest_live_07-SEM0001-000000005910,latest_live_07-COM00002,latest_live_07-RPLY00115|latest_live_07-COM00002|latest_live_07-SEM0001-000000005910|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_07-RULE0082,latest_live_07,comment_reply_low_confidence,latest_live_07-RPLY00116,latest_live_07-SEM0011-000000299350,latest_live_07-COM00003,latest_live_07-RPLY00116|latest_live_07-COM00003|latest_live_07-SEM0011-000000299350|topic_related_not_causal,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_07-RULE0083,latest_live_07,comment_reply_low_confidence,latest_live_07-RPLY00117,latest_live_07-SEM0011-000000299350,latest_live_07-COM00004,latest_live_07-RPLY00117|latest_live_07-COM00004|latest_live_07-SEM0011-000000299350|topic_related_not_causal,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_07-RULE0084,latest_live_07,comment_reply_low_confidence,latest_live_07-RPLY00118,latest_live_07-SEM0021-000000601370,latest_live_07-COM00005,latest_live_07-RPLY00118|latest_live_07-COM00005|latest_live_07-SEM0021-000000601370|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_07-RULE0085,latest_live_07,comment_reply_low_confidence,latest_live_07-RPLY00119,latest_live_07-SEM0043-000001206430,latest_live_07-COM00006,latest_live_07-RPLY00119|latest_live_07-COM00006|latest_live_07-SEM0043-000001206430|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_07-RULE0086,latest_live_07,comment_reply_low_confidence,latest_live_07-RPLY00120,latest_live_07-SEM0055-000001500920,latest_live_07-COM00007,latest_live_07-RPLY00120|latest_live_07-COM00007|latest_live_07-SEM0055-000001500920|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_07-RULE0087,latest_live_07,comment_reply_low_confidence,latest_live_07-RPLY00121,latest_live_07-SEM0055-000001500920,latest_live_07-COM00008,latest_live_07-RPLY00121|latest_live_07-COM00008|latest_live_07-SEM0055-000001500920|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_08-RULE0088,latest_live_08,course_explanation_semantic_pattern,latest_live_08-SEM0002-000000044360;latest_live_08-SEM0008-000000201590;latest_live_08-SEM0010-000000253480,latest_live_08-SEM0002-000000044360;latest_live_08-SEM0008-000000201590;latest_live_08-SEM0010-000000253480,,卡卡路卡，我的地燃我的甜圈火拿拿，别客拜拜咖啡。 前有你，沙发、外卖、玩游戏，别再熬夜伤身体。 来来深呼吸，深呼吸，有几米？ / 然后呢，葫芦肚，或者说悬垂腹，或者说产后发体，会长得很胖。 但是我是生了小孩儿过后，很快就恢复到我生孩子前的状态了，就一直保持这么多年。 所以说，我觉得这个也得益于……然后呢，身体自身的恢复能力，当然也得利于长期的锻炼。 那提到锻炼，大家平时会不会去运动呢？ 那我们是一个运动的直播间啊，是一个训练的直播间。…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,blocked_source_missing;blocked_source_missing;blocked_source_missing,not_observable;not_observable;not_observable,derived_from_asr_timestamps,medium,true,manual_takeover_or_safe_generic_response,partial
latest_live_08-RULE0089,latest_live_08,host_semantic_semantic_pattern,latest_live_08-SEM0003-000000093450;latest_live_08-SEM0006-000000163690;latest_live_08-SEM0016-000000431560,latest_live_08-SEM0003-000000093450;latest_live_08-SEM0006-000000163690;latest_live_08-SEM0016-000000431560,,不达目的不放弃。 燃烧我的卡路里。 / 啊，那个卡路里真的就不再像以前一样那么容易消耗了。 所以说，很多人你看就开始拼命的节食、拼命的饿、拼命的运动，对不对？ 好，但是呢，真正的其实运动，我们要掌握时间，还有运动的方式，然后最重要的还有饮食的配合，当然还有我们整个人的代谢。 你的体质才是最重要的。 / 它是肌肉！ 肌肉最好的方式一定是——来，把这两个字打出来！ 对，锻炼！ 运动！ 准确来讲是运动！ 就当你去运动的时候，去锻炼它的时候，…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_08-RULE0090,latest_live_08,interaction_or_reply_semantic_pattern,latest_live_08-SEM0001-000000029790;latest_live_08-SEM0005-000000143910;latest_live_08-SEM0007-000000183050,latest_live_08-SEM0001-000000029790;latest_live_08-SEM0005-000000143910;latest_live_08-SEM0007-000000183050,,你说你只爱自己，可惜吃啥都不腻。 努力！ 我要努力！ 我要变成万人迷！ / 好，来，姐妹们想不想燃烧你的卡路里？ 来，想燃烧卡路里的姐妹们可以扣个响响响啊。 哎，你看，确实啊，我们人啊，年轻的时候可能那个时候怎么吃好像啊都不用担心，因为你的代谢会比较快。 但是你到了30、40过后，会发现真的是控制不住的就要长。 / 怎么样子才能够养成一个哎，容易变小的体质、容易轻盈的体质呢？ 其实哈，跟我们女性的盆底肌也有很大的关系。 所以有很多人在…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_08-RULE0091,latest_live_08,opening_or_engagement_semantic_pattern,latest_live_08-SEM0004-000000130110;latest_live_08-SEM0009-000000226310;latest_live_08-SEM0041-000001127700,latest_live_08-SEM0004-000000130110;latest_live_08-SEM0009-000000226310;latest_live_08-SEM0041-000001127700,,好听的卡路里送给大家。 / 可能平时啊，大家也会，现在都会有一些运动健身的习惯，对吗？ 我们可能会走进健身房啊，去普拉提，或者说我们走在走在广场舞，或者是自己去跑步啊，可能会游泳，可能会跑步，可能会跳操，可能会去呃这可能去做做健身去运动。 其实我们运动的目的是不是为了第一个保持我们的身材？ 第二个，保持我们的健康；第三个，保持我们的肌肉，对吗？ / 啊，就像老师现在，你们看到我，大家会想：“那老师好不好，到底有什么区别嘛？ ”对不对？…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_08-RULE0092,latest_live_08,sales_or_conversion_semantic_pattern,latest_live_08-SEM0034-000001007260;latest_live_08-SEM0058-000001510630;latest_live_08-SEM0065-000001657830,latest_live_08-SEM0034-000001007260;latest_live_08-SEM0058-000001510630;latest_live_08-SEM0065-000001657830,,啊，可以抚摸一下你的身体。 我好爱我自己。 啊，美好的身体是一切美好的开始。 当我们是链接和感受的时候，来，哇，收紧，放松，看，收。 / 但是生完孩子过后，需要密集的训练，帮我们快速地建立起我们的身体的状态，回复到没有生孩子前的状态。 以后我们就可以隔一段时间来维持它了，懂吗？ ok，好，来，我们接下来，姐妹们，啊，有这个球球的姐妹们，来 q 一个球球。 啊，没有的姐妹们，1号链接我帮你们选了一个就是性价比最高的，而且是在几十款球球当…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_08-RULE0093,latest_live_08,comment_reply_low_confidence,latest_live_08-RPLY00140,latest_live_08-SEM0001-000000029790,latest_live_08-COM00001,latest_live_08-RPLY00140|latest_live_08-COM00001|latest_live_08-SEM0001-000000029790|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_08-RULE0094,latest_live_08,comment_reply_low_confidence,latest_live_08-RPLY00141,latest_live_08-SEM0012-000000311320,latest_live_08-COM00002,latest_live_08-RPLY00141|latest_live_08-COM00002|latest_live_08-SEM0012-000000311320|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_08-RULE0095,latest_live_08,comment_reply_low_confidence,latest_live_08-RPLY00142,latest_live_08-SEM0012-000000311320,latest_live_08-COM00003,latest_live_08-RPLY00142|latest_live_08-COM00003|latest_live_08-SEM0012-000000311320|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_08-RULE0096,latest_live_08,comment_reply_low_confidence,latest_live_08-RPLY00143,latest_live_08-SEM0012-000000311320,latest_live_08-COM00004,latest_live_08-RPLY00143|latest_live_08-COM00004|latest_live_08-SEM0012-000000311320|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_08-RULE0097,latest_live_08,comment_reply_low_confidence,latest_live_08-RPLY00144,latest_live_08-SEM0022-000000607810,latest_live_08-COM00005,latest_live_08-RPLY00144|latest_live_08-COM00005|latest_live_08-SEM0022-000000607810|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_08-RULE0098,latest_live_08,comment_reply_low_confidence,latest_live_08-RPLY00145,latest_live_08-SEM0022-000000607810,latest_live_08-COM00006,latest_live_08-RPLY00145|latest_live_08-COM00006|latest_live_08-SEM0022-000000607810|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_08-RULE0099,latest_live_08,comment_reply_low_confidence,latest_live_08-RPLY00146,latest_live_08-SEM0032-000000905050,latest_live_08-COM00007,latest_live_08-RPLY00146|latest_live_08-COM00007|latest_live_08-SEM0032-000000905050|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_08-RULE0100,latest_live_08,comment_reply_low_confidence,latest_live_08-RPLY00147,latest_live_08-SEM0032-000000905050,latest_live_08-COM00008,latest_live_08-RPLY00147|latest_live_08-COM00008|latest_live_08-SEM0032-000000905050|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_09-RULE0101,latest_live_09,course_explanation_semantic_pattern,latest_live_09-SEM0001-000000000320;latest_live_09-SEM0017-000000376930;latest_live_09-SEM0022-000000505450,latest_live_09-SEM0001-000000000320;latest_live_09-SEM0017-000000376930;latest_live_09-SEM0022-000000505450,,练了就有感觉，不练就没有感觉。 所以姐妹们一定要用这个球来帮你！ 刚开始的时候，你自己的盆底肌力量不够，你收不起来、你提不起来，所以用这个球顶啊、顶！ 你看球前后滚动的时候，它就会让你的盆底肌……当你的球滚到后面的时候，你的这个球滚到后面，它就把你后面给你压住了，就相当于有个人把后面给你拽住。 / 然后呢，我们还有晚上的技巧课程，是高段位女人的沟通话术、按摩手法。 你们把这套课学起来，真的，你们就已经是甩过别人好几条街了，知道吧？ 所…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,blocked_source_missing;blocked_source_missing;blocked_source_missing,speaking and gesturing;not_observable;not_observable,derived_from_asr_timestamps,medium,true,manual_takeover_or_safe_generic_response,partial
latest_live_09-RULE0102,latest_live_09,host_semantic_semantic_pattern,latest_live_09-SEM0002-000000023920;latest_live_09-SEM0006-000000094370;latest_live_09-SEM0008-000000177340,latest_live_09-SEM0002-000000023920;latest_live_09-SEM0006-000000094370;latest_live_09-SEM0008-000000177340,,那你再收前面、再收前面，它就像跷跷板一样！ 你看这个球是不是就像跷跷板一样的？ 当后面压下去，前面是不是起来了？ 这样讲是不是 so easy，很简单？ / 有什么好、有什么好困扰的呢？ 女人是什么做的？ 告诉我，女人是什么做的？ 是不是水做的？ 所以有才好。 如果你已经停水停电了，咱就变老人了，知道吗？ 只要女人还是水做的，咱们就还年轻，咱还清纯，咱还是女人。 如果你都已经停水了、停电了，就变老人了，就这么简单。 女人和老人的区别不…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_09-RULE0103,latest_live_09,interaction_or_reply_semantic_pattern,latest_live_09-SEM0003-000000037090;latest_live_09-SEM0004-000000055610;latest_live_09-SEM0005-000000084450,latest_live_09-SEM0003-000000037090;latest_live_09-SEM0004-000000055610;latest_live_09-SEM0005-000000084450,,能不能理解了？ 为什么要用球？ 来，当我后面压下去的时候，我的球是不是像个跷跷板，就把前面翘起来了？ 这个时候我再用我的盆底肌一收，我再用我的耻骨一提，是不是就能找到感觉了？ / 告诉我是的姐妹，q4。 一定要听懂啊，姊妹们。 呵呵，ok，所以为什么要让大家新手小白先用球，就是让你们能够最快速的找到盆底肌的感觉。 呵，谢谢我的小米娜，谢谢不敢红，这个什么，不惑成梦给老师 q 四，给老师互动的、回复的、点赞的，都是全世界最幸福的女人。 …,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_09-RULE0104,latest_live_09,opening_or_engagement_semantic_pattern,latest_live_09-SEM0009-000000198060;latest_live_09-SEM0013-000000266500;latest_live_09-SEM0024-000000544580,latest_live_09-SEM0009-000000198060;latest_live_09-SEM0013-000000266500;latest_live_09-SEM0024-000000544580,,对不对，姐妹们啊！ 以后谁要再说你50岁老女人，我跟你讲，直接把我这个球甩过去给他来！ 让姐姐给你展示一下，什么叫做女人。 第二个球给他看一下，吓死他！ / 你们可以点左上角的头像，联系到我的助教老师，好不好？ 好！ 然后呢，已经停了、停经了的，哎呀，停了的不怕，姐妹们，停了就停了，停了就不生孩子就完事了。 其他的什么能力都有，是不是这个道理？ 姐妹们，你们想想看，是不是我们、我们50岁，我们绝经了，只是、只是不能生育，其他你不是该干…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_09-RULE0105,latest_live_09,sales_or_conversion_semantic_pattern,latest_live_09-SEM0015-000000310830;latest_live_09-SEM0016-000000338420;latest_live_09-SEM0018-000000402750,latest_live_09-SEM0015-000000310830;latest_live_09-SEM0016-000000338420;latest_live_09-SEM0018-000000402750,,好，来，这个球是给我们锻炼盆底肌的姐妹们。 想练腹部的、想练臀凹陷的、想练盆底肌的，拍了一号链接的球。 然后呢，你们会收到一个学习卡，学习卡上有20节我自己亲自给你录制的课程，里面全部都有讲解、动作示范，怎么用这个球来练习盆底肌、来练习腹部、来练习我们的蜜桃臀。 所以你不用担心，你不会。 / 你们拿到球过后，你们注意看一下学习卡，然后呢，你们去找到这个视频课程学习起来。 然后啊，只要大家能够坚持打卡学习的，每天你就打卡一个动作，练3分…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,主播站立并用右手做出指示性手势，同时身体有轻微的前后移动。;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
latest_live_09-RULE0106,latest_live_09,comment_reply_low_confidence,latest_live_09-RPLY00170,latest_live_09-SEM0001-000000000320,latest_live_09-COM00001,latest_live_09-RPLY00170|latest_live_09-COM00001|latest_live_09-SEM0001-000000000320|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_09-RULE0107,latest_live_09,comment_reply_low_confidence,latest_live_09-RPLY00171,latest_live_09-SEM0001-000000000320,latest_live_09-COM00002,latest_live_09-RPLY00171|latest_live_09-COM00002|latest_live_09-SEM0001-000000000320|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_09-RULE0108,latest_live_09,comment_reply_low_confidence,latest_live_09-RPLY00172,latest_live_09-SEM0015-000000310830,latest_live_09-COM00003,latest_live_09-RPLY00172|latest_live_09-COM00003|latest_live_09-SEM0015-000000310830|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_09-RULE0109,latest_live_09,comment_reply_low_confidence,latest_live_09-RPLY00173,latest_live_09-SEM0027-000000619220,latest_live_09-COM00004,latest_live_09-RPLY00173|latest_live_09-COM00004|latest_live_09-SEM0027-000000619220|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_09-RULE0110,latest_live_09,comment_reply_low_confidence,latest_live_09-RPLY00174,latest_live_09-SEM0027-000000619220,latest_live_09-COM00005,latest_live_09-RPLY00174|latest_live_09-COM00005|latest_live_09-SEM0027-000000619220|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_09-RULE0111,latest_live_09,comment_reply_low_confidence,latest_live_09-RPLY00175,latest_live_09-SEM0040-000000927430,latest_live_09-COM00006,latest_live_09-RPLY00175|latest_live_09-COM00006|latest_live_09-SEM0040-000000927430|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_09-RULE0112,latest_live_09,comment_reply_low_confidence,latest_live_09-RPLY00176,latest_live_09-SEM0040-000000927430,latest_live_09-COM00007,latest_live_09-RPLY00176|latest_live_09-COM00007|latest_live_09-SEM0040-000000927430|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_09-RULE0113,latest_live_09,comment_reply_low_confidence,latest_live_09-RPLY00177,latest_live_09-SEM0040-000000927430,latest_live_09-COM00008,latest_live_09-RPLY00177|latest_live_09-COM00008|latest_live_09-SEM0040-000000927430|insufficient_source_evidence,comment_seen_but_causality_unproven,avoid_false_direct_reply,可泛化回应主题，但不得声称已直接回答该评论,no_direct_course_basis,neutral_idle,natural_explanatory,medium,true,manual_takeover_for_comment_specific_question,partial
latest_live_10-RULE0114,latest_live_10,course_explanation_semantic_pattern,latest_live_10-SEM0001-000000000280;latest_live_10-SEM0003-000000068270;latest_live_10-SEM0007-000000160960,latest_live_10-SEM0001-000000000280;latest_live_10-SEM0003-000000068270;latest_live_10-SEM0007-000000160960,,卡路里，卡路里，卡路里，我的天敌，烧我的卡路里。 咖啡因、戒掉可乐、戒油腻，说声晚安，玩游戏，别再熬夜伤身体。 来，后转体，保温瑜伽，仰卧起，动感单车，普拉提，保温杯里泡枸杞，来，来，深呼吸，晨跑夜跑，有几米，平板哑铃，划船机，不达目的不放弃。 / 仰卧起，动感单车，普拉提，保温杯，泡枸杞，来来，深呼吸，晨跑夜跑，有几米，平板哑铃，划船机，不达目的不放弃，不放弃。 好，一首好听的卡路里送给大家。 / 但是，我是生了小孩过后，很快就恢复…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,blocked_source_missing;blocked_source_missing;blocked_source_missing,主播站立讲解，伴随手势动作。;not_observable;not_observable,derived_from_asr_timestamps,medium,true,manual_takeover_or_safe_generic_response,partial
latest_live_10-RULE0115,latest_live_10,host_semantic_semantic_pattern,latest_live_10-SEM0002-000000047330;latest_live_10-SEM0015-000000385510;latest_live_10-SEM0018-000000451400,latest_live_10-SEM0002-000000047330;latest_live_10-SEM0015-000000385510;latest_live_10-SEM0018-000000451400,,不达目的不放弃，燃烧我的卡路里。 甜甜圈、珍珠奶茶、方便面、火锅、米饭、大盘鸡，拿走拿走，别客气。 / 它是肌肉！ 肌肉最好的方式，一定是来把这两个字打出来——“对锻炼运动”！ 准确来讲，是运动。 就当你去运动的时候、去锻炼它的时候，你的肌肉会变得紧致，你的肌肉会变得强壮，你的肌肉变得会弹性，它的能力会变得很强！ 好，恭喜我盼盼答对了——“锻炼”！ 好，看来是我们的忠实粉丝啊！ / ”我就会翻人家白眼：“你才妇科不好！ 你全家的妇科不…,viewer_context_unknown_source_limited,answer_with_evidence_boundary,先承接语境 -> 只说证据内内容 -> 不确定处转人工/复核,no_course_match;no_course_match;no_course_match,not_observable;not_observable;not_observable,derived_from_asr_timestamps,low,false,continue_structured_response,passed
