lesson_id,file_name,file_type,duration,source_path,status,segments,elapsed_seconds,error
L0777,0711晚课-性能量唤醒-沐洋老师2024-07-11212809(1).mp4,video,01:23:24.759,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\0711晚课-性能量唤醒-沐洋老师2024-07-11212809(1).mp4,completed_reused,2204,0,
L0778,0803早课-性能量唤醒-安妮老师2024-08-03074948(1).mp4,video,01:18:23.101,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\0803早课-性能量唤醒-安妮老师2024-08-03074948(1).mp4,completed_reused,1920,0,
L0779,0804早课-性能量唤醒-安妮老师2024-08-04075047(1).mp4,video,01:18:45.222,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\0804早课-性能量唤醒-安妮老师2024-08-04075047(1).mp4,completed_reused,2062,0,
L0780,0910早课-性能量唤醒-安妮老师2024-09-10074857(1).mp4,video,01:17:15.068,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\0910早课-性能量唤醒-安妮老师2024-09-10074857(1).mp4,completed_reused,1902,0,
L0781,0910晚课-性能量唤醒-沐洋老师2024-09-10213843(1).mp4,video,01:39:39.929,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\0910晚课-性能量唤醒-沐洋老师2024-09-10213843(1).mp4,completed_reused,2537,0,
L0782,0911早课-性能量唤醒-安妮老师2024-09-11073741(1).mp4,video,01:05:54.496,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\0911早课-性能量唤醒-安妮老师2024-09-11073741(1).mp4,completed_reused,1795,0,
L0783,1020早课-性能量唤醒-安妮老师2024-10-20082444(1).mp4,video,01:22:14.629,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\1020早课-性能量唤醒-安妮老师2024-10-20082444(1).mp4,completed_reused,2224,0,
L0784,1020晚课-性能量唤醒-沐洋老师2024-10-20220001(1).mp4,video,01:59:46.790,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\1020晚课-性能量唤醒-沐洋老师2024-10-20220001(1).mp4,completed_reused,2487,0,
L0785,1021早课-性能量唤醒-安妮老师2024-10-21083640(1).mp4,video,01:36:31.281,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\1021早课-性能量唤醒-安妮老师2024-10-21083640(1).mp4,completed_reused,2097,0,
L0786,1021晚课-性能量唤醒-沐洋老师2024-10-21220439(1).mp4,video,02:04:36.301,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\1021晚课-性能量唤醒-沐洋老师2024-10-21220439(1).mp4,completed_reused,2405,0,
L0787,灵能元炁乳房疗愈_回看.mp4,video,01:16:03.724,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\灵能元炁乳房疗愈_回看.mp4,completed,1711,435.377,
L0788,灵能元炁神秘瑜伽公开课2020-04-21211900.mp4,video,01:03:49.506,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\灵能元炁神秘瑜伽公开课2020-04-21211900.mp4,completed,1784,383.939,
L0789,灵能元炁私密瑜伽_回看.mp4,video,01:10:32.506,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\灵能元炁私密瑜伽_回看.mp4,completed,2228,449.118,
L0790,灵能元炁私密瑜伽介绍_视频上传.mp4,video,00:05:37.600,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\灵能元炁私密瑜伽介绍_视频上传.mp4,completed_reused,144,0,
L0791,灵能元炁私密瑜伽公开课2021-10-18214433.mp4,video,01:25:21.413,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\灵能元炁\灵能元炁私密瑜伽公开课2021-10-18214433.mp4,completed,2366,525.958,
L0792,4-2作业(1).mp4,video,00:00:38.613,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\电臀课圈子打卡作业\4-2作业(1).mp4,completed_reused,5,0,
L0793,4-3作业(1).mp4,video,00:00:31.647,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\电臀课圈子打卡作业\4-3作业(1).mp4,completed_reused,1,0,
L0794,4-5作业.mp4,video,00:00:38.288,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\电臀课圈子打卡作业\4-5作业.mp4,completed,1,14.061,
L0795,4-6作业.mp4,video,00:01:17.042,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\电臀课圈子打卡作业\4-6作业.mp4,completed,1,28.207,
L0796,4-7.mp4,video,00:01:25.331,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\电臀课圈子打卡作业\4-7.mp4,completed,17,10.477,
L0797,video_1724718924.mp4,video,00:00:44.487,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\电臀课圈子打卡作业\video_1724718924.mp4,completed,12,3.582,
L0798,video_1724804421.mp4,video,00:00:52.011,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\电臀课圈子打卡作业\video_1724804421.mp4,completed,1,3.0,
L0799,video_1724891031.mp4,video,00:00:43.466,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\电臀课圈子打卡作业\video_1724891031.mp4,completed,18,13.035,
L0800,video_1724977202.mp4,video,00:01:09.031,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\电臀课圈子打卡作业\video_1724977202.mp4,completed,4,1.343,
L0801,video_1725066956.mp4,video,00:01:31.067,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\电臀课圈子打卡作业\video_1725066956.mp4,completed,11,2.947,
L0802,作业1.MOV,video,00:00:37.638,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\电臀课圈子打卡作业\作业1.MOV,completed_reused,12,0,
L0803,作业11.mp4,video,00:00:40.966,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\电臀课圈子打卡作业\作业11.mp4,completed,30,4.606,
L0804,电臀作业1.mp4,video,00:00:32.413,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\电臀课圈子打卡作业\电臀作业1.mp4,completed,1,0.22,
L0805,第四期作业1(1).mp4,video,00:00:32.924,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\电臀课圈子打卡作业\第四期作业1(1).mp4,completed_reused,1,0,
L0806,教练班-无法抗拒的私密瑜伽2021-01-19213559(2).mp4,video,01:19:23.002,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\私密瑜伽\教练班-无法抗拒的私密瑜伽2021-01-19213559(2).mp4,completed,2353,558.085,
L0807,澜心私密瑜伽12月公开课2023-12-16085126.mp4,video,01:50:58.063,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\私密瑜伽\澜心私密瑜伽12月公开课2023-12-16085126.mp4,completed,3473,696.542,
L0808,澜心私密瑜伽12月公开课(2)-2023-12-16215625.mp4,video,02:00:53.856,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\私密瑜伽\澜心私密瑜伽12月公开课(2)-2023-12-16215625.mp4,completed,3890,760.88,
L0809,澜心私密瑜伽12月公开课(3)-2023-12-17091009.mp4,video,02:10:27.402,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\私密瑜伽\澜心私密瑜伽12月公开课(3)-2023-12-17091009.mp4,completed,4221,985.661,
L0810,澜心私密瑜伽12月公开课(4)-2023-12-17220702.mp4,video,02:09:25.399,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\私密瑜伽\澜心私密瑜伽12月公开课(4)-2023-12-17220702.mp4,completed,4942,957.735,
L0811,澜心私密瑜伽12月公开课(5)-2023-12-18091225.mp4,video,02:12:06.858,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\私密瑜伽\澜心私密瑜伽12月公开课(5)-2023-12-18091225.mp4,completed,4861,1022.413,
L0812,私密瑜伽先导课_回看.mp4,video,00:02:17.867,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\私密瑜伽\私密瑜伽先导课_回看.mp4,completed,47,14.385,
L0813,私密瑜伽公开课_回看.mp4,video,01:09:50.947,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\私密瑜伽\私密瑜伽公开课_回看.mp4,completed,2347,461.448,
L0814,私密瑜伽花式螺旋御球术_回看.mp4,video,00:51:30.796,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\私密瑜伽\私密瑜伽花式螺旋御球术_回看.mp4,completed,1679,349.95,
L0815,私密瑜伽（课程介绍）.mp4,video,00:21:27.067,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\私密瑜伽\私密瑜伽（课程介绍）.mp4,completed,693,186.183,
L0816,第一课；解谜私密瑜伽2020-04-20212104(2).mp4,video,,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\私密瑜伽\第一课；解谜私密瑜伽2020-04-20212104(2).mp4,blocked_probe_failed,0,,"[mov,mp4,m4a,3gp,3g2,mj2 @ 000002b8990c7b40] moov atom not found
\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\私密瑜伽\第一课；解谜私密瑜伽2020-04-20212104(2).mp4: Invalid data found when processing input"
L0817,第一节课(1)(1).mp4,video,00:04:45.067,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第一节\第一节课(1)(1).mp4,completed,110,33.318,
L0818,第一节课(1).mp4,video,00:04:45.067,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第一节\第一节课(1).mp4,completed_reused,110,0,
L0819,第一节课-丹田呼吸.mp4,video,00:04:45.167,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第一节\第一节课-丹田呼吸.mp4,completed,107,29.344,
L0820,第一节课私密瑜伽的趋势与未来(1).mp4,video,02:57:50.206,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第一节\第一节课私密瑜伽的趋势与未来(1).mp4,completed,5371,1209.852,
L0821,第一节课训练(1).mp4,video,00:07:07.167,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第一节\第一节课训练(1).mp4,completed,42,26.495,
L0822,第一节课训练(2).mp4,video,00:07:07.167,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第一节\第一节课训练(2).mp4,completed_reused,42,0,
L0823,第一节课训练.mp4,video,00:07:04.300,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第一节\第一节课训练.mp4,completed,46,26.664,
L0824,21天全阶段第一阶段第二节丹田呼吸.mp4,video,01:54:21.486,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第一阶段 课程复训\21天全阶段第一阶段第二节丹田呼吸.mp4,completed_reused,4083,0,
L0825,第一阶段第三天带练.mp4,video,01:24:17.747,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第一阶段 课程复训\第一阶段第三天带练.mp4,completed_reused,2627,0,
L0826,第一阶段第二天.mp4,video,01:27:27.454,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第一阶段 课程复训\第一阶段第二天.mp4,completed_reused,2416,0,
L0827,第三节课.mp4,video,00:03:34.633,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第三节\第三节课.mp4,completed,91,30.409,
L0828,第三节课性生物能量疗愈(1).mp4,video,01:52:46.405,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第三节\第三节课性生物能量疗愈(1).mp4,completed,3511,881.916,
L0829,第三节课程.mp4,video,00:03:34.733,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第三节\第三节课程.mp4,completed,96,30.134,
L0830,第三节课训练.mp4,video,00:05:19.000,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第三节\第三节课训练.mp4,completed,83,24.126,
L0831,第2课 骨盆律动.mp4,video,00:05:14.500,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第二节\第2课 骨盆律动.mp4,completed,106,40.887,
L0832,第二节课私密瑜伽原理功效及由来(1).mp4,video,02:41:24.979,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第二节\第二节课私密瑜伽原理功效及由来(1).mp4,completed,5406,1187.75,
L0833,第二节课训练(1).mp4,video,00:05:17.467,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第二节\第二节课训练(1).mp4,completed,76,22.936,
L0834,第二节课训练.mp4,video,00:05:13.833,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第二节\第二节课训练.mp4,completed,73,22.206,
L0835,“澜心私房话”第五节直播课“如何打造高潮体验”2023-03-24220720.mp4,video,02:29:15.573,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第五节\“澜心私房话”第五节直播课“如何打造高潮体验”2023-03-24220720.mp4,completed,5023,972.291,
L0836,第五节课.mp4,video,00:05:05.067,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第五节\第五节课.mp4,completed,91,24.385,
L0837,第五节课盆底肌解剖与测评(1).mp4,video,02:00:04.112,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第五节\第五节课盆底肌解剖与测评(1).mp4,completed,3435,734.995,
L0838,第五节课训练.mp4,video,00:05:43.000,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第五节\第五节课训练.mp4,completed,269,116.811,
L0839, 第2课 元气脉轮呼吸.mp4,video,01:05:38.284,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第十一期 PC肌动力训练营\ 第2课 元气脉轮呼吸.mp4,completed,2007,476.094,
L0840, 第7课 花式御球.mp4,video,00:24:35.774,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第十一期 PC肌动力训练营\ 第7课 花式御球.mp4,completed,714,198.94,
L0841,第1课  私密瑜伽介绍 mp4.mp4,video,00:52:58.308,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第十一期 PC肌动力训练营\第1课  私密瑜伽介绍 mp4.mp4,completed,1611,415.886,
L0842,第8课 回春功.mp4,video,00:08:19.250,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第十一期 PC肌动力训练营\第8课 回春功.mp4,completed_reused,181,0,
L0843,第9课 八爪鱼.mp4,video,00:29:07.496,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第十一期 PC肌动力训练营\第9课 八爪鱼.mp4,completed,965,214.428,
L0844,第10课 YOUNI按摩.mp4,video,00:28:33.841,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第十一期 PC肌动力训练营\第10课 YOUNI按摩.mp4,completed,617,147.611,
L0845,花式御球术2020-04-03211637.mp4,video,00:55:45.401,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第十一期 PC肌动力训练营\花式御球术2020-04-03211637.mp4,completed,1000,289.964,
L0846,课程明细.txt,text,,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第十一期 PC肌动力训练营\课程明细.txt,completed_text,10,,
L0847,“澜心私房话”第四节直播课“女阴九型”2023-03-23221839.mp4,video,02:39:15.188,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第四节\“澜心私房话”第四节直播课“女阴九型”2023-03-23221839.mp4,completed,5514,1102.026,
L0848,第四节课.mp4,video,00:04:34.267,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第四节\第四节课.mp4,completed,102,29.441,
L0849,第四节课女性内生殖系统概述(1).mp4,video,02:15:18.680,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第四节\第四节课女性内生殖系统概述(1).mp4,completed,4720,1015.554,
L0850,第四节课训练(1).mp4,video,00:04:30.533,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第四节\第四节课训练(1).mp4,completed,72,18.161,
L0851,第四节课训练.mp4,video,00:04:24.467,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\第四节\第四节课训练.mp4,completed,64,22.047,
L0852,365课程介绍(1).mp4,video,00:11:40.767,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\紧致V动力\365课程介绍(1).mp4,completed_reused,355,0,
L0853,先导课盆底肌构造-压缩版.mp4,video,00:27:27.167,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\紧致V动力\先导课盆底肌构造-压缩版.mp4,completed,815,188.413,
L0854,先导课盆底肌构造.mp4,video,00:27:27.150,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\紧致V动力\先导课盆底肌构造.mp4,completed,867,219.855,
L0855,相约美好，拥抱长期主义-51期紧致V动力结营典礼2024-03-17222455.mp4,video,02:14:23.035,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\紧致V动力\相约美好，拥抱长期主义-51期紧致V动力结营典礼2024-03-17222455.mp4,completed,4443,980.745,
L0856,第一天跟练(1).mp4,video,01:10:13.845,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\紧致V动力\第一天跟练(1).mp4,completed_reused,2160,0,
L0857,第一阶段第一天带练.mp4,video,01:32:58.710,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\紧致V动力\第一阶段第一天带练.mp4,completed,2999,609.176,
L0858,第三天跟练(1).mp4,video,01:12:53.112,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\紧致V动力\第三天跟练(1).mp4,completed_reused,2120,0,
L0859,第二天跟练(1).mp4,video,01:07:48.645,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\紧致V动力\第二天跟练(1).mp4,completed_reused,1804,0,
L0860,第四天跟练(1).mp4,video,00:58:49.446,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\紧致V动力\第四天跟练(1).mp4,completed_reused,2243,0,
L0861,第一节 解密私密瑜伽.mp4,video,00:53:00.203,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\第一节 解密私密瑜伽.mp4,completed,1702,392.748,
L0862,第七节 花式驭球.mp4,video,00:24:35.911,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\第七节 花式驭球.mp4,completed,832,159.115,
L0863,第三课 性能量激活.mp4,video,00:46:45.942,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\第三课 性能量激活.mp4,completed,1353,322.465,
L0864,第九课 八爪鱼.mp4,video,00:28:53.327,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\第九课 八爪鱼.mp4,completed,1135,214.249,
L0865,第二节 元炁脉轮呼吸.mp4,video,01:05:41.418,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\第二节 元炁脉轮呼吸.mp4,completed,1717,371.208,
L0866,第五课 Pc肌激活.mp4,video,00:30:35.818,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\第五课 Pc肌激活.mp4,completed,926,267.941,
L0867,第八节回春功.mp4,video,00:22:59.090,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\第八节回春功.mp4,completed,892,100.343,
L0868,第六节 Pc肌动力提升.mp4,video,00:47:56.181,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\第六节 Pc肌动力提升.mp4,completed,1395,381.381,
L0869,第十课 Yoni按摩.mp4,video,01:05:45.575,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\第十课 Yoni按摩.mp4,completed,1826,496.292,
L0870,第四节 Pc肌唤醒.mp4,video,00:32:53.781,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\第四节 Pc肌唤醒.mp4,completed,843,177.0,
L0871,第1课 六脉神剑.mp4,video,00:38:11.122,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\第1课 六脉神剑.mp4,completed_reused,857,0,
L0872,第2课 七剑下天山.mp4,video,01:05:20.416,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\第2课 七剑下天山.mp4,completed_reused,1943,0,
L0873,第3课 阴道垂吊术.mp4,video,,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\第3课 阴道垂吊术.mp4,blocked_probe_failed,0,,"[mov,mp4,m4a,3gp,3g2,mj2 @ 000001423ca88cc0] moov atom not found
\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\第3课 阴道垂吊术.mp4: Invalid data found when processing input"
L0874,第4课 花式垂吊术.mp4,video,00:21:12.600,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\第4课 花式垂吊术.mp4,completed_reused,402,0,
L0875,第6课 激情美臀舞 Mp4.mp4,video,,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\第6课 激情美臀舞 Mp4.mp4,blocked_probe_failed,0,,"[mov,mp4,m4a,3gp,3g2,mj2 @ 000001bcba3bfa80] moov atom not found
\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\第6课 激情美臀舞 Mp4.mp4: Invalid data found when processing input"
L0876,第7课 元气乳房疗愈.mp4,video,00:50:52.649,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\第7课 元气乳房疗愈.mp4,completed_reused,1274,0,
L0877,第8课 伴侣身体开发.mp4,video,,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\第8课 伴侣身体开发.mp4,blocked_probe_failed,0,,"[mov,mp4,m4a,3gp,3g2,mj2 @ 00000261ccfa0380] moov atom not found
\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\第8课 伴侣身体开发.mp4: Invalid data found when processing input"
L0878,第9课 伴侣共修.mp4,video,,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\第9课 伴侣共修.mp4,blocked_probe_failed,0,,"[mov,mp4,m4a,3gp,3g2,mj2 @ 0000027aa898f900] moov atom not found
\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\第9课 伴侣共修.mp4: Invalid data found when processing input"
L0879,第10课 性养生十六式.mp4,video,,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\第10课 性养生十六式.mp4,blocked_probe_failed,0,,"[mov,mp4,m4a,3gp,3g2,mj2 @ 0000026f01931180] moov atom not found
\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\第10课 性养生十六式.mp4: Invalid data found when processing input"
L0880,魅力女神提升班 先导课.mp4,video,,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\魅力女神提升班 先导课.mp4,blocked_probe_failed,0,,"[mov,mp4,m4a,3gp,3g2,mj2 @ 00000230f62f0380] moov atom not found
\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\压缩\魅力女神提升班2023年\魅力女神提升班 先导课.mp4: Invalid data found when processing input"
L0881,第一节 解密私密瑜伽.mp4,video,00:53:00.193,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\第一节 解密私密瑜伽.mp4,completed_reused,1702,0,
L0882,第七节 花式驭球.mp4,video,00:24:35.907,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\第七节 花式驭球.mp4,completed_reused,832,0,
L0883,第三课 性能量激活.mp4,video,00:46:45.909,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\第三课 性能量激活.mp4,completed_reused,1353,0,
L0884,第九课 八爪鱼.mp4,video,00:28:53.282,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\第九课 八爪鱼.mp4,completed_reused,1135,0,
L0885,第二节 元炁脉轮呼吸.mp4,video,01:05:41.420,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\第二节 元炁脉轮呼吸.mp4,completed_reused,1717,0,
L0886,第五课 PC肌激活.mp4,video,00:30:35.819,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\第五课 PC肌激活.mp4,completed_reused,926,0,
L0887,第八节回春功.mp4,video,00:22:59.072,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\第八节回春功.mp4,completed_reused,892,0,
L0888,第六节 PC肌动力提升.mp4,video,00:47:56.165,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\第六节 PC肌动力提升.mp4,completed_reused,1395,0,
L0889,第十课 YONI按摩.mp4,video,01:05:45.581,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\第十课 YONI按摩.mp4,completed,1779,502.669,
L0890,第四节 PC肌唤醒.mp4,video,00:32:53.781,\\192.168.10.102\市场营销中心\品牌部\所有课程\小鹅通老店铺下载视频素材\经典班\第四节 PC肌唤醒.mp4,completed_reused,843,0,
