event_id,session_id,start_ms,end_ms,speaker_text_clean,live_stage,utterance_function,response_goal_candidate,response_strategy_candidate,observed_action,facial_expression,gaze_target,body_posture,hand_gesture,courseware_interaction,speaking_rate,pause_before_ms,pause_after_ms,prosody_label,emotion_observed,confidence,review_flag,provisional_status
latest_live_07-E000001222140-0199,latest_live_07,1222140,1227180,但是有很多的新同学说，哇，老师，我看你跳很轻松，我跳起来就像广播体操。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001227580-0200,latest_live_07,1227580,1233100,或者我不知道怎么用盆底肌发力，不知道怎么提，怎么吸，怎么握，怎么转。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001233220-0201,latest_live_07,1233220,1236540,来，不知道的姐妹们，q 一波555。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001236940-0202,latest_live_07,1236940,1241060,接下来我把动作给你们拆开了，揉碎了，一个个教你们，好不好？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001241460-0203,latest_live_07,1241460,1249100,并且我教你怎么在家里轻轻松松的，不管你以前有没有基础，有没有做过盆底肌训练，有没有做过健身，四肢多么不协调。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001249540-0204,latest_live_07,1249540,1255140,我今天都让你一分钟就帮你找到盆底肌如何正确发力练习的方法。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001255600-0205,latest_live_07,1255600,1256960,好，所以来，准备好吗？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001257280-0206,latest_live_07,1257280,1261080,那我们新同学呢，我们可以选择坐姿，坐下来练习啊。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001263040-0207,latest_live_07,1263040,1277520,新同学，来，我们可以坐下来，然后呢，你们可以给自己准备一个、一个这个小道具，来，新同学，给自己准备一个小道具啊，来去练习啊。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001278240-0208,latest_live_07,1278240,1281640,有姐妹在问老师：“颜色深可以练习吗？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001281760-0209,latest_live_07,1281760,1284920,”当然，来，为什么颜色深？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001285430-0210,latest_live_07,1285430,1287110,经常久坐，你有没有发现？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001287230-0211,latest_live_07,1287230,1289350,颜色深的姐妹，你们自己对号入座一下。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001289790-0212,latest_live_07,1289790,1291390,第一，是不是经常久坐？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001291670-0213,latest_live_07,1291670,1294470,你往那坐2个小时、3个小时都不起来的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001294670-0214,latest_live_07,1294670,1296630,第二，你的姨妈是不是颜色也很深？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001296950-0215,latest_live_07,1296950,1300230,第三，你摸一下你这个地方，都是凉的、都是寒的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001300790-0216,latest_live_07,1300790,1302670,所以说啊，我们要干嘛呢？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001302870-0217,latest_live_07,1302870,1307630,我们要多给她训练，多给她按摩，让这个地方循环变好。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001307950-0218,latest_live_07,1307950,1312510,我们很多姐妹慢慢的会发现：“哎，老师，以前我都不敢穿比基尼的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001312710-0219,latest_live_07,1312710,1320720,”以前就觉得颜色很难看的，但是慢慢会发现，哎，好像气色变好了，脸的气色好了，第二张脸的状态也好了。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001320920-0220,latest_live_07,1320920,1325040,所以颜色深的姐妹们，我们后面，我待会会有专门针对颜色的练习。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001325520-0221,latest_live_07,1325520,1327080,然后你们跟着一起动起来哈。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001327720-0222,latest_live_07,1327720,1330880,来，ok，来，新同学，家里有没有这个瑜伽球的？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001330960-0223,latest_live_07,1330960,1333320,来，有的 q 有，没有的 q 没有。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001333720-0224,latest_live_07,1333720,1338400,如果没有的，1号链接，我帮你们在几十款瑜伽球当中选了这一个。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001338910-0225,latest_live_07,1338910,1346830,然后呢，性价比最高的，它是三级的蜂窝防爆的、3层防爆的，承重两三百斤完全没有问题。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001347150-0226,latest_live_07,1347150,1354830,而且它是这种就是母婴的这种材质，就是你闻上去一点那个塑胶味儿都没有，你小孩子拿着啃啊、拿来耍呀，这些都没有问题。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001355150-0227,latest_live_07,1355150,1355870,关键是什么？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001356190-0228,latest_live_07,1356190,1358310,关键是它适合盆底肌训练。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001358710-0229,latest_live_07,1358710,1364310,然后呢，它是非常的柔软的软皮的，就是有的时候你们去买那个球，它太硬了。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001364720-0230,latest_live_07,1364720,1376240,太硬了过后呢，它虽然说质量好，它很厚，可是它不太适合用在盆底肌，因为它太硬了过后，我们这个地方它很娇嫩，它会不舒服，它会磨得痛，它会觉得很难受。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001376560-0231,latest_live_07,1376560,1379200,所以为什么我要让你们用这个软球，你知道了吧？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001379560-0232,latest_live_07,1379560,1389520,然后你们拿这个球，一定选这个25厘米的黄金尺寸，不要太大，太大了过后你就练不到盆底肌了；也不要太小，太小过后呢，它的受力不均匀。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001390080-0233,latest_live_07,1390080,1392600,25厘米黄金尺寸，车车里跟我一模一样的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001392960-0234,latest_live_07,1392960,1398320,如果你是零基础的，从来没有学过盆底肌私密训练的姐妹们，一定给自己准备个小道具。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001398560-0235,latest_live_07,1398560,1401400,啊，工欲利其事，利利必先利其器。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001401880-0236,latest_live_07,1401880,1411120,因为这个小道具可以帮助我们更好的，第一个呢，去按摩和放松我们的盆底筋膜，让它变得更柔软。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001411400-0237,latest_live_07,1411400,1416360,第二个呢，可以增加我们练习的时候的本体感，你更容易找到盆底肌发力的感觉。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001416720-0238,latest_live_07,1416720,1422960,第三个呢，它可以帮你支撑你的盆底肌，让你在练的时候呢，能够找到着力点。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001423240-0239,latest_live_07,1423240,1424480,ok，我这样讲你明白吗？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001424900-0240,latest_live_07,1424900,1425620,最重要是什么？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001425740-0241,latest_live_07,1425740,1428460,最重要是不是这个球，是你怎么用它。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001428780-0242,latest_live_07,1428780,1444220,所以你在南希老师的直播间拍了球球的姐妹，我们会有20节的视频课程，专门教大家悬垂腹、大肚腩的练习，蜜桃臀、臀凹陷的练习，盆底肌松弛无力、干漏、干松漏的练习。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001444540-0243,latest_live_07,1444540,1451940,这些你们拍了球球过后，都会有专门的视频教程，我们会收到球球，你们会有一个球，那个是没有充气的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001452330-0244,latest_live_07,1452330,1459290,然后呢，我给你们配了一个打气筒，你们自己拿回去，把这个针一插上，就给它打气、打气、打上就可以了。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001459490-0245,latest_live_07,1459490,1464770,然后还有一张非常重要的东西——学习卡，你们千万不要丢了，宝贝们！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001465130-0246,latest_live_07,1465130,1467450,因为学习卡上才是最值钱的东西。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001467770-0247,latest_live_07,1467770,1481890,学习卡上有南希老师亲自录制的20节视频课程，我亲自带、亲自教的，指导你怎么正确的去练习的视频，你可以反反复复学、反复看，每天跟着一个动作，一到3分钟练练习起来，就可以找感觉。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001482210-0248,latest_live_07,1482210,1484970,然后还可以加入到我们的粉丝群。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001485400-0249,latest_live_07,1485400,1495520,我们的粉丝群里面，然后呢可以就是去参加老师的五天的我们的专门的内部直播，这个是针对我们的会员的福利啊！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001495800-0250,latest_live_07,1495800,1500640,这个我们原来是699的，今天给到大家放福利，给到我们直播间的姐妹们。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001500920-0251,latest_live_07,1500920,1504240,然后五天的时间，早上练私密，晚上学技巧。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001504680-0252,latest_live_07,1504680,1512960,早上的时候我们做盆底肌、做臀部、做我们的美胸练习、做腹部练习，然后呢晚上我们学什么？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001513080-0253,latest_live_07,1513080,1521440,学高段位女人的沟通手法、按摩技巧，这些东西才是我们成年女性应该要学习的东西。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001521680-0254,latest_live_07,1521680,1524080,所以记住，我们收的是拍一发三！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001524440-0255,latest_live_07,1524440,1528600,有一个球，有一个打气筒，还有学习卡，千万不要忘记哦！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001528960-0256,latest_live_07,1528960,1532200,ok，否则你就损失大了，你损失五位数。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001532520-0257,latest_live_07,1532520,1541760,因为我这几个课程，我们在线下讲，就是收五位数以上的，来去学习的，所以你们今天就是捡到大便宜了哈，ok？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001542040-0258,latest_live_07,1542040,1549680,好，来，我们把这个球球拿出来，有球的姐妹们把这个球拿出来，然后呢，把这个球放在我们的板凳上。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001550480-0259,latest_live_07,1550480,1554600,你看，这样坐上去，坐在我们的这个板凳上哈！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001554880-0260,latest_live_07,1554880,1558480,拍了的姐妹们，记得可以进加、可以进粉丝群哈！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001558760-0261,latest_live_07,1558760,1561320,这样子的话，就可以跟着老师持续学习了。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001561680-0262,latest_live_07,1561680,1575160,因为我们在这里可能只能讲20%的东西，但是在我粉丝群里面，我们有专门的这个针对粉丝的直播，在那里给到大家的就是80%的干货，你们随便学一节，都会让你终身受益！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001575480-0263,latest_live_07,1575480,1581720,我一点不夸张，如果你在我这里学的东西，你觉得没有用、不受益，随时随地都可以退款给你！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001582050-0264,latest_live_07,1582050,1584970,好在我们这里是七天无理由的，大家完全不用担心。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001585170-0265,latest_live_07,1585170,1597010,OK，最重要的是学习的方法，因为我教的这些东西是老师在国外花了数十年的时间、花了上百万学来的干货，我希望能够更好地传播、分享给到大家。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001597250-0266,latest_live_07,1597250,1606210,所以说，大家想学干货、想学私密、想学成年女性，我们应该要学习的这些怎么样子成为一个更加高段位的幸福的女人的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001606580-0267,latest_live_07,1606580,1608500,大家可以来跟着老师一起啊！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001608860-0268,latest_live_07,1608860,1611060,好，来坐在我们的这个瑜伽球上。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001611220-0269,latest_live_07,1611220,1618540,然后呢，我们记住很重要的一个点哈，一定要记住：很多人为什么练不好盆底肌，就是因为你们没有做这个动作！,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001618900-0270,latest_live_07,1618900,1619860,来，什么动作？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001620180-0271,latest_live_07,1620180,1627460,把你的臀部的肌肉向两边扒开，把它向两边扒开，你来感受一下，是不是立刻就不一样了？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001627820-0272,latest_live_07,1627820,1630620,刚刚开始是不是你的球是坐在屁股上面的？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001631010-0273,latest_live_07,1631010,1641810,现在你把你的臀部扒开过后，这个时候这个球才真正的触碰到了你的盆底肌，所以你接下来的练习才能够更加的精准。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001642210-0274,latest_live_07,1642210,1653250,所以很多人你们跟着那些视频啊，跟着一些健身博主买了球，但是很多人不会用啊，不会用也没关系，你想跟老师学也可以进粉丝群，我也可以把我练习的方法分享给你。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001653610-0275,latest_live_07,1653610,1654370,最重要是什么？,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001654450-0276,latest_live_07,1654450,1656370,最重要是不是球，是你怎么用它。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
latest_live_07-E000001656610-0277,latest_live_07,1656610,1664890,所以南星老师做了十几年的私密瑜伽教学，我们是最专门这零基础的教你们的，所以我跟你们说的细节才是最重要的。,讲课_or_互动待复核,course_or_response_candidate,pending_5_6_review,pending_5_6_review,,,,,,,pending_audio_metric,,,pending_audio_prosody_review,pending_audio_visual_review,0.62,host_logic_pending_review,provisional_pending_5_6_review
