review_id,session_id,event_id,timecode,evidence_source,review_question,ai_current_candidate,alternative_explanation,confidence,suggested_review_action,provisional_status
latest_live_06-MR0043,latest_live_06,latest_live_06-E000000210440-0043,00:03:30,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,收放、收放，看老师怎么发力的啊！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0044,latest_live_06,latest_live_06-E000000215560-0044,00:03:35,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,来，收放、收放，盆底。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0045,latest_live_06,latest_live_06-E000000221720-0045,00:03:41,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,松放前后，蹲起来，盆底肌动起来，耻骨提起来，嘴巴呼吸，是不是会摇？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0046,latest_live_06,latest_live_06-E000000238560-0046,00:03:58,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,hello，你的dj，这节奏不要停，我脑袋里在开party，不晃都不行，请给我一分钟，让你是空白的权利，什么烦恼，什么忧愁，全都给我滚出去！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0047,latest_live_06,latest_live_06-E000000253890-0047,00:04:13,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,音乐节拍太重，酒精在起作用，灯光不停转动，让人想要放纵。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0048,latest_live_06,latest_live_06-E000000261370-0048,00:04:21,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,音乐节拍，注意看我是哪里在发力，宝贝们，大腿没有发力哦，肚子也没有发力哦，肚子也是放松的，放松休息一下，肚子不要发力，大腿不要发力，用哪里？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0049,latest_live_06,latest_live_06-E000000275850-0049,00:04:35,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,盆底肌，一定要用你的盆底肌发力，它就会变得越来越强壮。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0050,latest_live_06,latest_live_06-E000000283130-0050,00:04:43,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,准备。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0051,latest_live_06,latest_live_06-E000000284680-0051,00:04:44,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,再来一组，加油！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0052,latest_live_06,latest_live_06-E000000287840-0052,00:04:47,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,哎呦，我去！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0053,latest_live_06,latest_live_06-E000000293760-0053,00:04:53,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,欢迎新进来的宝宝们，跟着南希老师一起舞动你的爱情肌。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0054,latest_live_06,latest_live_06-E000000298600-0054,00:04:58,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,零基础凯格尔训练，零基础盆底肌训练，私密瑜伽动起来！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0055,latest_live_06,latest_live_06-E000000304240-0055,00:05:04,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,收放、收放！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0056,latest_live_06,latest_live_06-E000000307440-0056,00:05:07,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,没关注的姐妹们可以关注一下，等到你想练盆底肌的时候，就可以随时都找到我了。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0057,latest_live_06,latest_live_06-E000000314120-0057,00:05:14,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,好！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0058,latest_live_06,latest_live_06-E000000315220-0058,00:05:15,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,对，如果你现在没有时间，没关系，我每天都会直播，等到你有空的时候，就可以跟着老师一起动起来。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0059,latest_live_06,latest_live_06-E000000322900-0059,00:05:22,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,等到你想让盆底肌变得更紧致的时候，跟着老师动起来。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0060,latest_live_06,latest_live_06-E000000327540-0060,00:05:27,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,等到你发现咳嗽、打喷嚏，哎呀，有点控制不住的时候，找到老师练起来。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0061,latest_live_06,latest_live_06-E000000334260-0061,00:05:34,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,收放、收放、收放。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0062,latest_live_06,latest_live_06-E000000339420-0062,00:05:39,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,哎，有录没有录那个评论区？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0063,latest_live_06,latest_live_06-E000000342620-0063,00:05:42,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,录评论区没有？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0064,latest_live_06,latest_live_06-E000000347100-0064,00:05:47,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,评论区录没录？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0065,latest_live_06,latest_live_06-E000000350530-0065,00:05:50,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,好，放松休息一下。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0066,latest_live_06,latest_live_06-E000000352690-0066,00:05:52,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,秦凡那边不是要那个吗？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0067,latest_live_06,latest_live_06-E000000359770-0067,00:05:59,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,是要，好，来，稍微放松休息一下，最后再来一组啊，最后再来一组，感谢大家的关注。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0068,latest_live_06,latest_live_06-E000000368930-0068,00:06:08,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,姐妹们可以点亮我们的粉丝灯牌，也可以点点赞，点赞不需要钱啊。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0069,latest_live_06,latest_live_06-E000000375530-0069,00:06:15,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,准备一下，再来一组，找到盆底肌，好，这个时候练我们的耻骨闭合的力量，非常厉害啊。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0070,latest_live_06,latest_live_06-E000000386750-0070,00:06:26,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,来，准备，让这个球前后滚动起来，前后、前后，往前收、往后放，往前收、往后放，收、放、收、放、收、放。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0071,latest_live_06,latest_live_06-E000000409480-0071,00:06:49,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,手放手放手放放手放手放， ok，休息一下。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0072,latest_live_06,latest_live_06-E000000421720-0072,00:07:01,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,休息的时候我们把球拿下来，放松放松。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0073,latest_live_06,latest_live_06-E000000424240-0073,00:07:04,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,哇。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0074,latest_live_06,latest_live_06-E000000424880-0074,00:07:04,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,来，姐妹们做完过后摸一下这里有没有感觉这里硬硬的啊，因为我们用到是什么？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0075,latest_live_06,latest_live_06-E000000430520-0075,00:07:10,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,用耻骨的力量，我们下腹部的力量就会建立起来。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0076,latest_live_06,latest_live_06-E000000434080-0076,00:07:14,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,所以很多人的肚子都是抱着的，很多肚子往前凸的，要么就是往下垂的，掉下来一坨，都是因为我们的腹部下面没有力量。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0077,latest_live_06,latest_live_06-E000000443770-0077,00:07:23,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,所以说，我们这个动作是第一练下腹部。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0078,latest_live_06,latest_live_06-E000000446850-0078,00:07:26,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,如果你有大肚腩、悬垂腹的姐妹们，一定要练！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0079,latest_live_06,latest_live_06-E000000450090-0079,00:07:30,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,第二个练的是前侧的盆底肌力量，所以有前臂膨出的姐妹们啊，练习起来啊！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_06-MR0080,latest_live_06,latest_live_06-E000000456090-0080,00:07:36,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_06/asr_raw/latest_live_06_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,第三个什么练的是我们整个盆底肌和耻骨上提，是不是？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0001,latest_live_07,latest_live_07-E000000000360-0001,00:00:00,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,乐观。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0002,latest_live_07,latest_live_07-E000000005910-0002,00:00:05,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,搞得我快抓狂，求你帮个忙，点赞点赞点赞点起来！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0003,latest_live_07,latest_live_07-E000000014910-0003,00:00:14,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,欢迎大家来到南希老师的直播间！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0004,latest_live_07,latest_live_07-E000000017510-0004,00:00:17,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,乌云快走开，你可知道我不存在？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0005,latest_live_07,latest_live_07-E000000021790-0005,00:00:21,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,巴萨在巴萨，乌云乌云快走开，感觉你在挑战我的乐观的乐观。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0006,latest_live_07,latest_live_07-E000000037950-0006,00:00:37,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,你还想怎么样？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0007,latest_live_07,latest_live_07-E000000040670-0007,00:00:40,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,搞得我。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0008,latest_live_07,latest_live_07-E000000046040-0008,00:00:46,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,点赞点赞点赞点起来，嗡别找我麻烦。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0009,latest_live_07,latest_live_07-E000000062120-0009,00:01:02,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,no no no，别找我麻烦。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0010,latest_live_07,latest_live_07-E000000075870-0010,00:01:15,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,OK，好，一首好听的歌曲《别找我麻烦》送给你们，希望你们能喜欢！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0011,latest_live_07,latest_live_07-E000000081710-0011,00:01:21,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,喜欢姐妹们可以赞赞赞点起来！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0012,latest_live_07,latest_live_07-E000000083990-0012,00:01:23,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,今天又到了我们的功夫时刻了，穿上我们的练功服来开始练习我们的女人功夫啊！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0013,latest_live_07,latest_live_07-E000000091830-0013,00:01:31,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,最近被星爷的功夫女足就圈粉啊，各种的影评、各种的铺天盖地的，我相信没有人能够去啊回避得了这一场80后的全民狂欢，对不对？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0014,latest_live_07,latest_live_07-E000000104830-0014,00:01:44,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,然后我跟你们讲，我昨天还专门去买了一把斧头，哈哈哈哈！,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0015,latest_live_07,latest_live_07-E000000108560-0015,00:01:48,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,我买了把斧头，准备接下来跳那个斧头帮的舞蹈。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0016,latest_live_07,latest_live_07-E000000112360-0016,00:01:52,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,哈，想不想看我回头拿斧头给你们跳一下舞？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0017,latest_live_07,latest_live_07-E000000115480-0017,00:01:55,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,ok，好。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0018,latest_live_07,latest_live_07-E000000117000-0018,00:01:57,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,那那今天呢，好，继续带大家来去练习，欢迎我们的新老朋友。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0019,latest_live_07,latest_live_07-E000000122520-0019,00:02:02,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,有老朋友的，进来过后可以帮我赞赞的点起来。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0020,latest_live_07,latest_live_07-E000000125360-0020,00:02:05,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,如果是新朋友的，可以点击关注一下。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0021,latest_live_07,latest_live_07-E000000127600-0021,00:02:07,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,我们呢是一个运动训练的直播间，那我们是做的什么呢？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0022,latest_live_07,latest_live_07-E000000131760-0022,00:02:11,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,我们是做的针对女性的运动。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0023,latest_live_07,latest_live_07-E000000134560-0023,00:02:14,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,来，其实女性跟男性的运动呢，是有很大的不差异性的。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0024,latest_live_07,latest_live_07-E000000139280-0024,00:02:19,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,啊，因为首先第一个可能是体力上面的差异，第二个叫身体结构上面的差异。,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
latest_live_07-MR0025,latest_live_07,latest_live_07-E000000144680-0025,00:02:24,_local_runtime/最新直播全量解析_latest_live_full_analysis/full_20260723_155512/latest_live_07/asr_raw/latest_live_07_asr_result.json,确认该事件的 ASR/OCR/动作/评论关系是否准确。,我们女性和男性，其实我们除了四肢以外，最大的差异其实是来源于什么？,可能只是主题接近，不能直接认定因果关系。,0.72,回看对应时间码原视频和本地 API 原始结果。,provisional_pending_5_6_review
